frame,cpu_ms,gpu_ms
0,6.126833,13.896750
1,4.900750,14.035874
2,4.989083,14.111625
3,6.312750,12.700958
4,4.833875,13.765250
5,4.980792,14.388124
6,6.099458,13.895500
7,5.079584,13.975000
8,4.920750,13.671458
9,5.999833,13.135541
10,4.898458,13.671000
11,4.921459,14.148541
12,6.168916,13.619833
13,4.870542,14.009291
14,4.953125,13.329999
15,6.153000,13.957999
16,4.962542,14.403291
17,4.973625,14.015500
18,6.220625,12.478250
19,4.933375,13.476083
20,4.968166,13.714000
21,4.592750,13.855625
22,6.335167,12.742249
23,4.828250,13.373000
24,4.717917,14.133541
25,6.096333,13.735500
26,4.901875,13.732499
27,4.770042,13.269999
28,6.080458,13.799875
29,5.050458,12.706291
30,4.517375,13.771999
31,6.190542,13.544208
32,5.017042,12.752500
33,4.651250,13.587416
34,6.181000,13.685625
35,5.024708,12.877124
36,4.583417,13.647250
37,6.235833,12.482749
38,5.082917,12.526416
39,4.564333,12.426499
40,4.915583,13.311583
41,6.221542,13.447374
42,4.327208,13.452749
43,4.988209,13.628083
44,6.060250,12.373375
45,4.655916,13.650999
46,4.924542,13.395749
47,5.825958,13.821458
48,4.994417,13.599499
49,5.047917,13.383000
50,5.667791,12.375624
51,4.883375,13.570791
52,4.977875,13.498833
53,5.717000,11.012124
54,4.894042,13.159374
55,4.856417,13.815541
56,4.149708,13.662166
57,6.480875,13.163375
58,4.935000,13.202749
59,4.295917,13.636374
60,6.160916,13.647124
61,4.947292,11.809625
62,4.550583,13.542916
63,6.123709,13.633666
64,4.472375,13.884249
65,5.013791,13.773999
66,6.048042,12.944875
67,4.508042,14.311041
68,4.947291,14.152666
69,4.973875,14.248291
70,5.945625,14.792375
71,4.915334,14.827375
72,5.010833,14.832749
73,6.052458,14.588333
74,4.969917,14.725750
75,4.990167,14.694666
76,6.037791,14.789333
77,4.997667,14.375249
78,4.953292,14.570374
79,6.092708,14.749124
80,4.984583,14.361624
81,4.941042,14.720208
82,6.223833,12.943750
83,4.948709,14.185291
84,4.920375,13.869124
85,4.554500,14.212499
86,6.193583,14.303708
87,4.893417,13.933499
88,5.560875,12.893583
89,5.537000,14.144916
90,4.640708,13.857000
91,5.019875,14.147749
92,6.152000,14.106041
93,4.695208,14.338999
94,4.980709,13.790124
95,6.232250,14.307875
96,4.857916,13.647999
97,4.883209,13.980583
98,6.212000,14.298125
99,4.894416,13.388124
100,4.907709,13.686541
101,6.273291,12.573749
102,4.757375,13.819749
103,4.937709,13.629208
104,6.181541,12.680875
105,4.795417,13.884250
106,4.940750,13.979791
107,6.244375,12.906208
108,4.781083,13.848333
109,4.936792,14.120291
110,6.201625,12.668874
111,4.867042,13.440624
112,4.836375,13.904624
113,4.997750,13.926874
114,5.931750,13.725166
115,5.049041,14.221666
116,4.995084,13.812916
117,5.983458,14.192000
118,4.949250,13.471624
119,4.920708,13.638833
120,5.956209,13.735749
121,5.005000,12.722625
122,4.909250,13.423375
123,5.832791,13.913083
124,4.990917,12.725875
125,4.946500,13.801375
126,5.944583,11.889624
127,5.095250,12.239166
128,4.765417,13.138333
129,4.275458,13.830041
130,6.201042,13.560166
131,4.931625,12.346875
132,4.731208,13.288374
133,6.121417,13.535749
134,4.503500,12.525750
135,4.927750,13.273291
136,6.123583,13.664333
137,4.406667,12.796333
138,4.965333,13.179166
139,6.296750,12.923499
140,4.180875,13.564625
141,5.024000,13.049291
142,6.057459,12.310374
143,4.606958,13.348416
144,4.888833,13.516874
145,4.718750,12.398916
146,6.056125,12.604875
147,4.819875,13.172666
148,4.327084,13.344749
149,6.221083,12.197458
150,4.866625,13.344499
151,4.287000,13.443249
152,6.276917,12.634208
153,4.880000,13.030333
154,4.281708,13.549333
155,6.256917,11.608166
156,4.926958,13.062208
157,4.439333,13.468999
158,4.974167,13.598500
159,5.760792,13.475500
160,4.998458,13.397875
161,4.937042,12.630125
162,5.626041,13.485749
163,4.947875,13.296874
164,4.934292,12.858125
165,5.605667,11.948291
166,5.009375,13.348374
167,4.922708,12.426791
168,4.257875,13.513374
169,6.201042,13.260999
170,4.726250,13.132166
171,4.772000,13.396249
172,6.071583,13.590083
173,4.488042,12.159375
174,4.875041,13.101499
175,6.205084,13.170291
176,4.132625,13.551249
177,5.075958,12.652624
178,6.026000,12.082625
179,4.468083,13.450749
180,4.970459,12.654791
181,5.788416,10.882374
182,4.806292,13.320375
183,4.824958,13.376958
184,4.190959,13.591666
185,6.222791,13.655458
186,4.949292,13.817374
187,4.335708,14.066500
188,6.449084,13.817708
189,4.888125,14.243416
190,4.437583,14.457250
191,6.210792,13.244375
192,5.023291,14.244374
193,4.556959,14.835999
194,4.934291,14.854625
195,6.279417,14.977166
196,4.877583,14.900166
197,4.940042,15.244458
198,6.514875,15.430375
199,4.940958,15.418499
200,4.951084,15.180750
201,6.542250,15.624874
202,4.934041,15.910624
203,4.976667,15.754791
204,6.765875,15.666375
205,5.175375,16.027291
206,4.950958,15.994125
207,6.469292,15.577416
208,5.614583,15.696041
209,4.963917,15.722208
210,6.068500,15.755874
211,5.702958,15.586041
212,5.010250,15.827250
213,6.258292,15.843333
214,5.484167,15.148999
215,5.209125,15.791375
216,6.298083,15.782416
217,5.084333,15.563416
218,5.616834,15.433958
219,6.236375,15.544750
220,4.951333,15.454874
221,5.570417,14.648791
222,6.229333,15.136874
223,4.934542,15.101166
224,5.005250,15.077583
225,6.624500,14.812541
226,4.899041,14.903999
227,4.984459,14.945124
228,6.408958,14.697791
229,4.988250,14.894624
230,4.996083,14.859375
231,6.524792,14.444041
232,5.240292,14.261791
233,4.831916,14.818416
234,6.015000,14.810249
235,5.488209,14.214083
236,5.041958,13.726249
237,5.985542,14.375916
238,5.336750,14.455333
239,4.869208,14.265208
240,6.244375,14.126625
241,5.031083,13.931833
242,4.911000,13.707208
243,6.163959,13.775833
244,5.103125,12.812083
245,4.820041,13.474291
246,6.093917,13.772791
247,4.891333,13.561708
248,5.117209,12.834874
249,5.765000,13.928250
250,4.980000,13.876875
251,4.924250,13.081624
252,6.026708,12.525916
253,5.016542,14.012999
254,4.856500,13.637666
255,4.731583,13.602458
256,6.177250,13.938958
257,5.044625,13.727708
258,4.635208,13.303374
259,6.259250,13.449333
260,4.904709,13.379874
261,4.543291,12.644333
262,6.241500,12.090291
263,4.829917,13.470499
264,4.327958,13.472624
265,6.365250,13.303833
266,4.898125,13.183124
267,4.241709,13.579708
268,6.240708,12.247249
269,4.977708,13.296624
270,4.370375,13.515500
271,4.923625,13.709333
272,6.039625,12.703125
273,4.805667,13.453208
274,4.899750,13.398000
275,5.791750,12.717625
276,4.885917,13.548250
277,4.928250,14.105916
278,5.804833,13.487416
279,4.965583,13.623291
280,4.927209,13.710916
