frame,cpu_ms,gpu_ms
0,6.232333,14.435874
1,4.982959,14.560749
2,5.053625,14.461625
3,6.280708,14.487833
4,4.965708,14.429958
5,5.038250,13.901666
6,6.553834,14.092791
7,4.804583,13.999874
8,5.061917,14.208625
9,6.336291,14.036541
10,4.951125,13.989250
11,5.055500,13.724500
12,6.156209,14.056333
13,4.976375,14.120250
14,4.970291,14.135624
15,6.208584,12.606874
16,5.003125,13.843291
17,5.000125,13.616250
18,4.864291,13.694124
19,6.180167,13.586999
20,5.002125,14.055666
21,4.865083,13.477999
22,6.249542,13.936624
23,5.074625,13.973791
24,4.740250,13.953624
25,6.276250,13.914208
26,5.035500,13.687125
27,4.725125,13.973374
28,6.287000,14.015999
29,5.680375,12.916750
30,4.084917,14.753750
31,6.330958,13.948583
32,5.006292,12.979625
33,4.843666,13.714000
34,6.287125,13.207708
35,4.867917,14.511874
36,4.975583,13.228875
37,6.250709,13.585875
38,4.940625,14.055708
39,4.786666,13.236500
40,6.208542,12.601541
41,4.957583,13.597041
42,4.686834,13.967333
43,5.117500,13.256124
44,6.155375,13.091749
45,4.695083,13.415916
46,4.966875,13.667499
47,6.283750,13.382500
48,4.689750,13.816999
49,5.020750,13.851374
50,6.305250,13.428499
51,4.673292,13.925625
52,4.913875,13.142124
53,6.472208,13.560499
54,4.643417,13.117833
55,4.763833,13.021750
56,6.214875,13.659416
57,4.733750,13.362874
58,4.857375,13.244375
59,6.324500,13.101250
60,4.811167,13.489125
61,4.707250,13.272500
62,6.299833,13.021208
63,4.760667,13.590458
64,4.738583,13.310166
65,6.169625,12.248249
66,5.050125,13.674124
67,4.657250,13.471625
68,4.911792,13.096250
69,6.185666,12.960666
70,4.684417,13.240500
71,4.857875,12.834708
72,6.159375,13.262125
73,4.823333,13.262624
74,4.739917,13.134416
75,6.267000,12.909250
76,4.720500,13.244500
77,4.681500,13.082916
78,6.231375,12.856749
79,4.824000,12.626541
80,4.643750,13.050875
81,5.920083,11.795000
82,5.028334,12.904416
83,4.732000,12.833500
84,4.664916,12.929500
85,6.067292,13.078125
86,4.873500,12.212000
87,4.741750,12.702374
88,5.913792,13.464624
89,4.930583,13.192041
90,4.736083,13.276958
91,5.968375,13.173833
92,4.935167,13.149125
93,4.800875,13.625500
94,6.032250,11.436874
95,4.717583,12.813000
96,4.925459,12.711458
97,4.524541,13.120541
98,5.953625,12.614374
99,4.993125,12.816541
100,4.797500,12.901499
101,5.831667,13.173000
102,4.786458,13.004375
103,4.867167,13.065833
104,6.011542,13.298374
105,4.874833,12.460333
106,4.741375,12.877958
107,6.185208,13.080333
108,4.887709,13.196749
109,4.603833,13.174999
110,6.237375,11.801874
111,4.887042,12.786375
112,4.585041,13.375499
113,5.075042,13.393541
114,6.293833,13.068999
115,4.567042,13.380333
116,5.055125,13.272916
117,6.271042,13.167749
118,4.576791,13.466541
119,4.991959,13.867958
120,6.388708,13.447999
121,4.614958,13.159458
122,5.033250,13.725499
123,6.333875,13.261375
124,4.560334,13.158000
125,5.052458,12.896624
126,6.185875,13.304041
127,4.627750,13.346958
128,4.962208,13.223041
129,6.310417,11.814124
130,4.751917,12.979166
131,4.871333,13.263124
132,4.970042,12.829916
133,5.851291,13.394249
134,4.911250,13.953708
135,4.939584,13.204416
136,6.127458,13.667625
137,5.019125,13.765875
138,4.607542,13.621041
139,6.333666,13.351499
140,4.940709,13.477750
141,4.467500,13.231791
142,6.372375,13.698749
143,4.936583,13.537416
144,4.535208,13.386375
145,6.281917,12.301874
146,4.914583,13.568166
147,4.498750,13.807833
148,5.048250,13.439250
