frame,cpu_ms,gpu_ms
0,3.399375,10.931458
1,5.088917,8.246499
2,3.623291,8.420124
3,3.485209,10.893624
4,3.379833,11.746416
5,3.952750,9.571875
6,5.009042,9.053249
7,3.990291,10.767916
8,3.376500,11.861083
9,3.974459,10.706583
10,4.931375,9.338583
11,4.219875,9.879166
12,3.477208,11.990791
13,4.180042,11.345625
14,5.196958,9.302999
15,3.960000,11.241916
16,3.355875,12.575875
17,4.516250,10.560250
18,4.948750,10.807874
19,4.381542,11.494249
20,3.447625,11.278875
21,4.254166,11.012000
22,5.098167,11.020374
23,4.395708,11.189750
24,3.949667,10.472458
25,3.950833,12.311500
26,5.305209,10.621874
27,7.260125,8.560250
28,1.526208,11.691083
29,3.079167,13.052166
30,5.681875,11.073874
31,4.082750,12.329500
32,4.501833,11.398750
33,3.742125,11.526624
34,5.576792,11.155333
35,4.236125,10.693749
36,4.438666,10.861791
37,5.619084,9.341791
38,3.619500,11.901875
39,4.676125,11.775500
40,3.853125,13.174749
41,5.778041,11.128499
42,4.209875,10.677958
43,4.421542,12.222708
44,5.381500,10.815249
45,3.522250,12.936624
46,4.746125,12.123874
47,4.510792,10.771083
48,5.364083,10.731458
49,4.255292,11.257625
50,4.041000,12.321124
51,4.362791,11.818416
52,4.842417,11.261250
53,4.850708,10.209833
54,3.909209,11.600250
55,4.170416,11.215499
56,5.001334,10.338500
57,4.325958,11.362749
58,4.082957,11.285541
59,4.999000,10.237250
60,4.386542,10.303458
61,3.413792,11.621500
62,4.299416,10.964416
63,4.757625,9.337625
64,4.649625,9.110041
65,3.677125,11.006999
66,3.538542,11.293833
67,5.189583,9.514041
68,4.271667,9.532666
69,3.695750,10.460916
70,3.424792,11.373916
71,5.820791,8.933249
72,3.368209,9.414500
73,3.745750,9.768791
74,3.499166,9.877875
75,5.042375,8.921375
76,3.643375,10.012374
77,3.795667,9.840791
78,3.407250,9.472249
79,4.868500,8.523249
80,3.540375,10.243875
81,3.572375,10.138041
82,3.526958,10.252791
83,5.067542,8.645124
84,3.441500,8.331291
85,3.708792,9.947666
86,3.269041,10.554375
87,3.497625,9.806124
88,5.042834,8.530791
89,3.674375,9.535541
90,3.297000,9.977541
91,3.640250,9.623749
92,4.767000,8.733749
93,3.425125,10.415041
94,3.474666,10.464375
95,3.394250,10.387749
96,5.005250,9.174083
97,3.525542,9.210708
98,3.440875,10.131499
99,3.396875,10.405791
100,3.546042,10.245374
101,4.638125,9.211583
102,3.621250,10.131124
103,3.430791,10.380458
104,3.450584,10.431000
105,4.735208,9.093999
106,3.479542,9.133749
107,3.500416,10.413333
108,3.569375,10.001541
109,3.427750,10.028166
110,4.748417,8.731374
111,3.299000,9.846500
112,3.459458,10.071625
113,3.437209,10.113124
114,4.723583,8.828249
115,3.460708,8.900625
116,3.450834,9.692250
117,3.518041,9.805541
118,3.473542,9.986500
119,4.624875,8.736958
120,3.473042,9.391625
121,3.403708,9.814666
122,3.388500,9.753541
123,4.571667,8.653416
124,3.519291,9.643875
125,3.448667,9.469958
126,3.493292,9.300875
127,4.662625,8.207833
128,3.208458,8.422999
129,3.486333,9.890708
130,3.383917,10.071749
131,3.497917,9.673499
132,4.611791,8.254125
133,3.538167,9.382124
134,3.311417,9.379375
135,3.436250,9.776083
136,4.548416,7.931416
137,3.465000,7.441875
138,3.406250,9.421583
139,3.336417,9.732041
140,3.494458,9.542250
141,4.630375,8.388999
142,3.644209,8.280624
143,3.218333,8.830000
144,3.378958,9.363375
145,4.602084,8.352999
146,3.555125,8.529999
147,3.232541,9.387625
148,3.392084,9.309541
149,3.459000,9.259708
150,4.345375,8.631124
151,3.565333,7.766625
152,3.461208,9.355666
153,3.384167,9.406416
154,2.849750,10.091749
155,4.669958,8.174750
156,3.454875,9.262833
157,3.401209,9.769874
158,3.325916,9.736833
159,4.484084,8.102208
160,3.483416,7.702625
161,3.302459,9.473875
162,3.435916,9.183000
163,3.055417,9.590291
164,4.833292,8.080250
165,3.047833,8.021374
166,3.684875,9.210458
167,3.173875,9.368374
168,3.359625,9.408333
169,4.625875,7.295833
170,3.201083,9.363499
171,3.470125,8.806375
172,3.143917,9.404041
173,4.676292,8.011249
174,3.086541,7.551958
175,3.535125,9.104333
176,3.190209,9.272958
177,3.354833,9.156916
178,4.487250,8.457500
179,3.308208,8.254416
180,3.448875,9.226499
181,3.165334,9.571874
182,3.497083,8.902833
183,4.506042,7.953083
184,3.452666,9.087916
185,2.935000,9.513375
186,3.454834,9.213416
187,4.520208,7.994499
188,3.434917,7.075541
189,3.429583,8.603416
190,3.190917,9.625750
191,3.202041,9.373166
192,4.837959,7.976458
193,3.627666,8.742041
194,2.848000,9.059708
195,3.390125,9.580500
196,4.672250,8.098624
197,3.498792,8.099291
198,3.276125,8.884458
199,3.226042,8.535916
200,3.427500,8.485374
201,4.418791,8.238208
202,3.426334,7.879875
203,3.256375,9.110416
204,3.419708,9.012250
205,3.091417,9.473249
206,4.596458,7.609750
207,3.433750,8.402750
208,3.347208,9.246541
209,3.362959,9.308958
210,4.291708,8.171749
211,3.567583,7.253625
212,3.250959,8.532333
213,3.472375,8.814624
214,2.947791,9.415583
215,4.528584,8.135416
216,3.537083,7.705583
217,3.213792,8.989874
218,3.383916,9.002916
219,2.948334,9.652583
220,4.685291,8.070916
221,3.281834,9.202499
222,3.503708,9.017999
223,3.106958,9.398916
224,4.674500,8.170999
225,3.277459,7.887374
226,3.322125,9.137375
227,3.476500,8.069499
228,3.294166,9.159208
229,4.427084,7.982708
230,3.164875,8.107500
231,3.589916,8.854500
232,2.996417,9.626874
233,3.399958,9.336666
234,4.530084,8.105125
235,3.444791,9.643625
236,3.432709,9.532124
237,2.991333,10.122500
238,4.770667,8.295291
239,3.264166,8.615208
240,3.439875,9.800458
241,3.050250,10.178249
242,3.518667,9.844833
243,4.567083,8.891708
244,3.437334,9.176708
245,3.550666,10.187249
246,3.270625,10.462916
247,3.466959,10.418333
248,4.550041,9.354041
249,3.548500,10.255958
250,3.287875,10.602708
251,3.579709,10.382625
252,4.681041,9.065874
253,3.555250,9.069541
254,3.257375,10.263666
255,3.511250,10.402625
256,3.421584,10.532041
257,4.568791,9.336750
258,3.531209,10.207999
259,3.467750,10.181749
260,3.435791,10.028124
261,4.466209,9.200250
262,3.448291,9.016374
263,3.432459,10.280999
264,3.436416,10.247749
265,3.329625,10.190875
266,4.656042,9.009374
267,3.437333,10.241625
268,3.410584,10.321250
269,3.421750,10.278249
270,4.707666,8.624500
271,3.445125,8.744749
272,3.619709,9.727125
273,3.198666,10.017000
274,3.231667,10.186208
275,4.708792,8.981249
276,3.475166,9.948333
277,3.433417,9.916999
278,3.368542,9.989000
279,4.666875,8.785000
280,3.201791,8.950500
281,3.443459,9.848833
282,3.381666,9.766875
283,3.424209,9.872749
284,4.719916,8.639750
285,3.245584,10.192999
