frame,cpu_ms,gpu_ms
0,21.304167,58.550833
1,20.613750,58.991624
2,21.038916,57.510374
3,21.017334,56.819791
4,20.962916,54.887500
5,19.828417,56.206041
6,20.362292,56.705291
7,19.833791,55.477250
8,20.514459,56.320875
9,20.617958,55.877125
10,19.095000,56.921000
11,20.893875,57.051708
12,20.063542,58.078791
13,20.630583,57.717541
14,20.615833,57.943250
15,20.840250,57.706249
16,20.549875,57.118374
17,20.473334,57.450041
18,20.771500,57.214666
19,20.111500,57.775291
20,20.709416,57.941291
21,20.496084,57.916375
22,20.830625,58.144541
23,20.745000,57.497041
24,20.487708,57.901124
25,20.992167,57.769875
26,20.524583,58.405791
27,20.947083,58.620666
28,21.129042,58.108333
29,21.016042,58.149208
30,21.039583,58.014124
31,20.686750,58.304499
32,21.081750,58.347708
33,21.024208,57.887249
34,20.632625,58.470875
35,20.927959,58.673999
36,20.924250,57.844750
37,21.099708,57.636624
38,21.015167,57.852875
39,20.391666,58.447750
40,20.944167,58.367499
41,20.987583,57.671250
42,20.904417,49.879749
43,20.878958,60.697125
44,20.385667,61.593583
45,21.317417,60.342374
46,21.057958,58.818208
47,20.959083,59.343833
48,21.045209,59.522124
49,21.083375,58.918666
50,21.273833,58.924583
51,21.317792,58.595541
52,20.413833,59.189208
53,21.470042,58.482208
54,20.984250,58.450874
55,20.706958,58.892625
56,20.841083,58.973625
57,21.010542,56.983833
58,20.973208,58.609750
59,20.941167,59.172999
60,20.447542,60.970125
61,21.273583,60.554875
62,20.264958,62.657749
63,21.806375,63.520499
64,20.705917,63.055749
65,22.142167,62.557874
66,22.170041,62.018125
67,20.359709,63.093625
68,21.600166,62.771249
69,21.929000,61.995500
70,21.488959,61.225250
71,21.419333,59.845625
72,21.545375,59.302250
73,21.168000,59.115583
74,21.021000,59.210958
75,21.181250,59.187375
76,21.139333,58.160374
77,20.899209,60.011000
78,21.475166,60.966000
79,21.561875,60.814250
80,21.667584,61.511624
81,22.115458,61.379124
82,21.936792,61.503416
83,21.806958,61.381999
84,21.892167,60.880333
85,22.153333,60.268374
86,21.483208,59.761125
87,21.528667,59.755333
88,21.531417,59.420958
89,21.282875,58.463458
90,21.297625,59.515250
91,21.181958,59.138624
92,21.239125,58.873499
93,21.292750,58.498749
94,20.963000,58.795416
95,20.914417,58.778916
96,21.135958,58.222624
97,21.056333,57.909583
98,20.962792,57.804833
99,20.412833,58.223583
100,20.835167,58.223500
101,20.869333,57.308249
102,20.899667,55.787499
103,20.602542,56.072750
104,20.204583,55.106624
105,19.495292,56.030125
106,20.814083,54.821083
107,19.525125,55.784375
108,20.186250,56.230625
109,19.453875,57.123500
110,20.538625,57.267666
111,20.637000,57.034541
112,20.128917,58.019874
113,20.668750,57.792833
114,20.722291,57.406708
115,20.705750,57.430125
116,20.661167,57.021500
117,20.457500,57.599625
118,20.725792,57.487708
119,20.373458,58.548875
120,20.733667,58.372333
121,20.607291,58.976666
122,21.240500,58.744375
123,20.980084,58.741208
124,20.461625,59.204249
125,21.504500,58.586541
126,21.165458,58.394875
127,20.726042,59.325749
128,21.017750,59.330250
129,21.147583,58.699999
130,21.382167,57.560750
131,21.087750,58.369333
132,20.458416,61.486750
133,21.508417,59.288083
134,21.272583,58.867041
135,20.769084,59.148666
136,21.242416,58.438624
137,21.239375,58.345375
138,20.875042,58.723499
139,20.959292,56.582250
140,20.832291,58.467666
141,21.100542,58.149958
142,21.014667,57.801208
143,20.525000,56.626208
144,20.910375,56.265750
145,20.703458,55.381291
146,19.677375,54.954458
147,20.413292,56.837374
148,19.659708,56.092374
149,20.767292,56.746333
150,20.814166,56.656750
151,19.542084,56.999833
152,20.706875,57.692833
153,20.909791,57.279875
154,20.220750,58.024416
155,20.759959,57.972499
156,20.555583,57.795083
157,20.854958,57.796291
158,20.813750,57.270999
159,20.450667,57.462333
160,20.736125,57.951249
161,20.311083,58.692499
162,20.920834,58.814874
163,20.904125,58.047124
164,20.983583,57.465499
165,21.124583,57.325624
166,20.215167,58.143208
167,20.721167,57.938666
168,20.851458,57.700583
169,20.847250,57.705249
170,20.720583,57.299750
171,20.392500,58.000375
172,20.721875,58.159624
173,20.649667,57.732749
174,20.805000,58.108000
175,20.788875,57.359791
176,20.690750,58.082249
177,20.908792,57.912458
178,20.348750,58.495500
179,20.924666,58.444083
180,20.915542,58.003833
181,21.344708,55.621041
182,20.371834,57.049124
183,20.547041,55.243375
184,19.756959,57.088625
185,20.880208,57.128875
186,19.872917,57.612166
187,20.428375,58.089666
188,21.119541,57.991166
189,21.004667,57.413249
190,20.262125,58.247999
191,20.875042,57.965624
192,20.798333,57.732833
193,20.832625,57.499791
194,20.634917,57.582625
195,20.560875,57.833999
196,20.807250,57.932000
197,20.374458,58.351624
198,20.867958,58.551958
199,20.915750,57.841625
200,20.953167,57.747916
201,20.855917,57.632750
202,20.277375,58.216291
203,20.844250,58.209791
204,20.729791,57.588250
205,20.813875,57.847250
206,20.852667,57.599124
207,20.316083,58.314333
208,20.931167,57.902625
209,20.660625,57.819750
210,20.930875,55.649999
211,20.542542,56.397375
212,20.636625,55.390416
213,19.590041,55.169541
214,20.487625,55.480458
215,19.638000,55.818583
216,20.503709,56.368375
217,19.603416,56.507833
218,20.306750,57.419541
219,20.616584,57.059374
220,20.331500,57.663916
221,20.605250,57.635875
222,20.609041,57.805374
223,20.795084,57.057749
224,20.518416,58.124583
225,20.814667,58.754916
226,20.905458,60.769166
227,21.087334,61.579499
228,21.896916,56.342124
229,21.614625,62.890250
230,22.009584,65.476124
231,22.271208,62.511875
232,22.447583,63.324375
233,22.485542,62.598749
234,22.372417,62.697125
235,22.571041,61.832124
236,21.954542,61.510708
237,22.389375,60.673124
238,21.757667,60.180375
239,21.586666,59.864750
240,21.508750,59.668541
241,21.321125,59.378708
242,21.278000,55.281500
243,21.040250,61.941958
244,21.191709,61.160583
245,21.253500,58.962624
246,21.359666,59.229625
247,21.019625,59.227125
248,20.762042,58.905749
249,21.502125,58.874250
250,21.129333,58.781374
251,20.457667,59.209750
252,21.432125,58.461999
253,21.214333,58.041666
254,20.558417,58.796750
255,21.012625,58.797708
256,20.948833,58.246499
257,22.661209,56.407208
258,19.411958,58.251833
259,20.525375,58.913875
260,20.991208,59.272833
261,21.043834,58.278083
262,21.184458,58.560041
263,21.049667,58.251333
264,20.345416,58.705125
265,21.185084,58.684791
266,20.966666,57.940333
267,20.797042,58.034416
268,20.843792,57.944166
269,20.560083,58.222958
270,20.761292,58.185625
271,20.885041,57.777791
272,20.758917,57.925249
273,20.929292,57.581291
274,20.317541,59.348125
275,20.900959,58.767833
276,20.873958,57.966791
277,21.092292,58.462750
278,21.027791,58.375083
279,20.458959,58.672124
280,21.222500,58.547125
281,21.020125,57.676708
282,20.688750,58.352791
283,21.047791,58.226333
284,20.412042,58.641291
285,20.961875,58.728249
286,23.502792,55.223666
287,18.377750,58.830208
288,21.066291,58.191458
289,20.425500,58.565291
290,21.110125,58.516500
291,20.970209,58.590000
292,20.635458,55.903041
293,21.345500,61.365958
294,20.648542,61.689125
295,21.223500,59.476083
