frame,cpu_ms,gpu_ms
0,2.6505,5.377041
1,2.624167,3.077458
2,9.318333,4.042875
3,3.571959,3.222375
4,3.300041,2.672249
5,2.801334,4.071125
6,2.58375,4.9085
7,2.624041,5.12175
8,2.689625,4.619125
9,3.179459,9.250124
10,2.413208,10.360124
11,2.62225,10.270041
12,6.916792,7.101999
13,3.717833,5.546125
14,2.942667,7.319124
15,3.572833,6.443458
16,2.549167,7.178333
17,3.68825,7.358833
18,3.835125,9.632583
19,2.814291,10.13675
20,4.166125,8.428249
21,5.784,4.497833
22,4.103875,7.020124
23,2.69075,7.612833
24,2.711667,7.271
25,4.404167,6.532875
26,3.567583,5.69925
27,3.22625,8.081208
28,3.108167,8.181624
29,2.744041,8.566499
30,5.029125,5.336625
31,4.322792,9.213749
32,3.207375,9.0305
33,3.580208,8.57775
34,5.865,4.167499
35,5.947875,4.2415
36,4.013959,4.178749
37,3.566375,4.816458
38,2.819916,3.295458
39,4.189,8.371375
40,2.708667,9.376749
41,2.52325,8.994916
42,6.094625,5.417416
43,3.700958,5.744999
44,3.025084,7.829125
45,2.745416,8.251624
46,3.628709,8.109875
47,4.376125,6.377374
48,3.601333,5.408458
49,3.195542,7.465249
50,2.600208,7.978666
51,3.178208,9.526124
52,4.504709,8.5005
53,3.432916,8.292375
54,4.502417,8.777874
55,3.471542,9.185958
56,3.591333,7.995625
57,4.624958,7.243333
58,3.284792,8.430499
59,2.805792,9.391
60,3.621041,8.518749
61,4.630834,6.425541
62,3.521041,10.987166
63,3.196709,11.473416
64,3.426083,11.493999
65,6.950333,8.498875
66,3.449292,7.864625
67,3.319917,9.157374
68,4.587333,7.788749
69,2.605,8.647875
70,4.139792,7.008291
71,3.365625,9.177666
72,3.451,8.826041
73,3.129833,8.7455
74,5.020125,7.048458
75,3.416292,6.620874
76,3.39025,10.367624
77,3.18825,10.348291
78,2.740875,11.217583
79,7.042916,7.806708
80,3.3905,7.971249
81,3.715792,8.110999
82,4.01975,7.370958
83,3.430083,7.0225
84,3.425,9.493499
85,3.836709,9.248958
86,2.899333,10.158208
87,6.042917,7.478749
88,3.419083,9.034499
89,3.35875,8.816541
90,3.502,7.898541
91,4.683458,6.310625
92,2.99125,7.031708
93,3.109834,8.164166
94,3.432083,8.612
95,3.212292,8.746874
96,4.751375,6.204583
97,3.88225,9.836791
98,3.074041,9.939458
99,2.854959,10.754083
100,6.494625,7.939083
101,3.940541,7.024791
102,3.304334,7.900458
103,3.528291,7.669166
104,3.613542,7.779416
105,3.73925,10.816333
106,3.512125,11.097499
107,3.367667,11.429833
108,6.733375,7.453208
109,3.925666,8.766958
110,3.436792,8.299874
111,3.407042,8.452458
112,4.537,7.54
113,2.695,7.180208
114,4.068749,6.307875
115,3.318458,7.915624
116,3.550125,8.798499
117,3.344875,8.245875
118,5.107792,7.045375
119,5.163,8.5505
120,3.272833,9.464625
121,4.106708,8.960833
122,4.769042,6.757208
123,3.454708,9.195124
124,3.375167,8.886374
125,2.919167,8.869541
126,5.592958,5.304291
127,5.119917,9.472708
128,2.064666,10.882041
129,3.545875,10.130624
130,6.086209,7.483249
131,3.392,8.726708
132,3.411041,8.720791
133,3.120667,8.816208
134,4.303667,7.618625
135,3.456,7.56325
136,3.287875,8.934791
137,3.425083,8.63075
138,3.033875,9.004416
139,4.644333,8.622125
140,3.267125,8.98325
141,3.210959,10.714166
142,4.61,9.584999
143,3.67975,8.916625
144,4.771416,8.550125
145,3.090542,8.575708
146,3.229292,8.784333
147,4.641583,8.667875
148,3.453583,10.306374
149,3.309667,10.798916
150,4.481542,9.248749
151,5.312666,6.944041
152,3.430709,5.199458
153,5.058375,6.700041
154,2.466791,7.999541
155,1.999584,9.364833
156,4.875625,7.475625
157,3.447416,6.904375
158,3.362542,8.477541
159,2.716042,9.233874
160,3.300583,9.054
161,4.617458,6.5295
162,3.413167,5.72675
163,3.192667,9.978624
164,2.580708,11.106416
165,3.587833,10.5705
166,6.667584,6.953
167,3.511458,8.197749
168,2.990958,8.741083
169,3.667,8.205708
170,4.143459,6.957958
171,3.250208,10.824625
172,3.269167,11.556625
173,3.093166,12.198999
174,6.890584,8.58
175,4.146458,8.690375
176,3.473417,8.163291
177,3.334791,8.796583
178,4.098167,8.256541
179,3.652625,5.169874
180,4.455042,6.756999
181,2.788458,7.909291
182,2.934792,8.155291
183,4.095333,8.062375
184,3.465208,11.372999
185,3.398959,11.642708
186,3.272416,11.97925
187,7.421959,7.291291
188,3.454083,8.945249
189,3.404958,9.095249
190,2.847292,9.818374
191,5.13875,7.351166
192,3.754708,5.681999
193,3.229292,9.962999
194,3.274,10.415875
195,2.7255,11.064999
196,6.960583,8.53175
197,3.537209,8.594333
198,3.372666,8.694624
199,4.6915,7.197875
200,3.440209,7.150125
201,3.277458,8.947124
202,3.185875,9.301499
203,3.654792,8.451499
204,4.527625,7.791166
205,3.44,11.584499
206,3.391416,11.807499
207,3.392084,11.125624
208,7.026083,7.725041
209,3.664,7.361875
210,3.506917,8.940875
211,3.253041,10.010208
212,3.748709,9.085499
213,4.454541,6.195333
214,4.427125,11.639375
215,3.427667,11.861625
216,3.368958,11.379291
217,7.780209,5.994791
218,3.914,8.884166
219,2.954416,9.452125
220,3.527209,9.15175
221,5.243833,7.666499
222,3.385958,7.6035
223,4.092666,7.995499
224,3.096875,8.547583
225,4.692208,10.127916
226,3.81425,10.66
227,3.295,11.558208
228,6.266959,8.636166
229,4.658625,7.2275
230,3.458541,8.99075
231,3.383542,9.588791
232,3.041958,9.8565
233,5.46,10.196999
234,3.382792,11.667416
235,3.377667,11.805708
236,5.53675,9.159624
237,5.012208,6.8055
238,3.4135,9.234166
239,3.207583,9.949541
240,2.82725,10.458041
241,5.46175,7.47575
242,3.878375,8.4755
243,3.44325,8.793416
244,2.611167,9.595208
245,4.863333,9.373374
246,3.437917,8.637458
247,3.370958,10.355749
248,4.727334,7.907374
249,4.12654,7.352874
250,3.953417,5.466458
251,3.65225,6.838375
252,3.155458,7.351333
253,2.914167,7.768249
254,4.201625,6.691875
255,3.412292,6.124875
256,3.173416,7.9295
257,3.243959,7.818375
258,2.917041,8.043249
259,4.468375,7.0425
260,4.234709,7.522333
261,4.643333,7.505624
262,3.15325,8.581583
263,4.521375,6.888374
264,3.074208,8.323375
265,3.499959,8.145499
266,2.834333,8.380125
267,4.459583,7.462374
268,3.419042,6.807624
269,3.043375,7.977916
270,3.442583,8.8445
271,2.596792,10.188749
272,4.7425,8.842916
273,4.253042,7.670458
274,3.433875,8.06975
275,3.278708,8.109999
276,3.085792,8.163374
277,4.327666,6.565875
278,2.930292,6.830249
279,3.37725,8.594708
280,3.006792,8.956625
281,3.152458,9.910374
282,5.122792,7.700499
283,3.462958,6.438166
284,3.3815,7.064125
285,2.868833,7.613124
286,2.833375,7.976583
287,3.620375,7.555208
288,3.445667,6.872583
289,3.358917,7.1745
290,2.885833,7.997874
291,2.755792,8.103916
292,3.833791,6.575541
293,3.424084,6.839958
294,3.292166,7.848541
295,2.898292,8.975208
296,3.7795,8.523833
297,4.242667,6.806083
298,3.427291,6.044124
299,3.210709,7.21875
300,2.720541,8.052624
301,2.643042,7.898374
302,4.0445,6.504791
303,3.435583,7.145833
304,2.876917,8.355125
305,2.705917,9.510458
306,3.878833,8.400999
307,4.632875,6.422374
308,3.523417,6.928333
309,2.716583,7.91275
310,2.450292,8.076916
311,4.009625,7.192124
312,3.411416,6.569624
313,2.892167,7.681874
314,2.830208,8.480416
315,2.871875,8.064875
316,4.124417,6.562374
317,3.414125,6.544624
318,2.559542,6.777124
319,2.871291,10.145166
320,3.090292,9.879624
321,2.599375,10.677624
322,6.165542,6.894416
323,2.815625,6.924999
324,3.2805,8.061333
325,2.737125,8.526375
326,2.93225,8.461249
327,4.555791,6.527875
328,2.745584,6.140375
329,2.927416,8.335874
330,2.51125,10.322333
331,2.565042,11.26425
332,5.473167,8.401125
333,3.95775,8.739
334,3.416333,7.426249
335,2.810042,7.693374
336,4.210833,6.961125
337,2.575458,7.437916
338,2.829875,7.364124
339,3.415417,6.565375
340,3.110583,7.853124
341,2.598125,8.883374
342,2.821167,9.422874
343,4.49575,7.367499
344,3.406,9.016874
345,3.318833,10.377208
346,2.834042,10.447833
347,4.783792,8.638916
348,4.582416,8.048499
349,3.306667,6.805874
350,2.652833,8.507958
351,3.958,7.911124
352,2.18225,8.261416
353,4.093375,7.157375
354,3.397334,10.575083
355,2.87375,11.249999
356,2.836625,11.186124
357,6.698458,7.064
358,3.394375,8.713374
359,3.202417,9.110666
360,2.771208,9.726
361,4.753542,7.832874
362,3.412,8.437625
363,3.341583,8.332458
364,2.854625,9.155375
365,4.128667,8.438291
366,3.443208,7.409041
367,3.427125,7.753416
368,3.362,10.900458
369,3.229333,10.274
370,3.86325,10.516541
371,6.542959,6.843166
372,5.026041,8.169583
373,2.181417,9.335499
374,4.813583,9.725583
375,3.452375,12.941124
376,3.472584,12.939208
377,4.930833,11.3075
378,7.24775,10.677124
379,3.389125,10.897125
380,3.424792,8.739749
381,6.733875,7.497958
382,3.437166,9.426208
383,3.416584,11.191541
384,3.108958,9.657208
385,5.704333,8.455041
386,4.597625,12.380416
387,3.414,13.023541
388,3.618042,13.405499
389,7.935083,10.4595
390,4.614417,11.756624
391,3.395167,11.480541
392,5.11875,12.676208
393,5.669208,10.531625
394,3.489792,12.493874
395,5.969416,10.434333
396,3.731334,10.517125
397,5.85475,7.908208
398,3.365125,9.198583
399,3.389958,9.275208
400,3.469583,8.973791
401,4.431375,9.462249
402,3.3445,9.256083
403,3.416959,9.522708
404,4.789708,7.873583
405,3.369792,9.051
406,3.48175,10.477708
407,2.987791,10.856208
408,4.985125,9.289999
409,4.57775,7.715
410,3.430292,6.996583
411,3.374792,8.464875
412,2.927916,8.758125
413,2.819459,9.210625
414,4.986958,7.025166
415,2.90425,6.906791
416,3.199792,9.739916
417,2.635875,10.452958
418,2.767791,10.409375
419,6.470125,6.26625
420,2.774542,8.256916
421,2.858417,7.923
422,2.8145,7.507374
423,4.514041,6.142708
424,2.64525,6.164124
425,2.751084,6.682041
426,2.906875,7.777208
427,2.598458,7.931916
428,3.163542,7.482999
429,4.053874,5.872125
430,2.807666,6.0925
431,2.764709,9.829083
432,2.515291,10.420708
433,2.884834,10.292041
434,6.379291,6.277624
435,3.055084,6.725958
436,2.63825,7.999875
437,2.605791,8.1825
438,3.408125,7.67775
439,3.515792,6.884749
440,2.791167,9.778999
441,2.922666,9.348249
442,2.548542,10.445624
443,5.711333,7.671499
444,2.634459,7.006541
445,3.497458,6.002499
446,2.910292,7.22475
447,2.667208,7.037291
448,2.787833,7.806875
449,3.789917,6.602749
450,2.583208,6.923374
451,3.462042,7.008083
452,2.66825,7.185083
453,2.675875,7.512166
454,3.878833,6.802208
455,2.970292,7.06425
456,3.139833,9.217374
457,3.137125,9.745124
458,2.926875,10.259416
