frame,cpu_ms,gpu_ms
0,5.968708,8.604166
1,4.638375,8.434125
2,4.524417,7.356374
3,5.949167,9.109166
4,4.665916,9.117458
5,4.613375,7.583625
6,6.325667,8.027458
7,5.129917,9.819958
8,4.887833,9.637583
9,5.139958,8.190083
10,6.771375,8.732375
11,5.300917,8.708875
12,5.0375,8.642624
13,5.687042,7.47475
14,5.78075,9.744041
15,4.814208,7.612291
16,11.919875,9.196541
17,4.998125,9.213374
18,4.767208,9.74
19,6.406292,8.743166
20,5.146667,7.250624
21,6.581083,9.053916
22,4.696,8.785624
23,4.522417,7.263083
24,6.440458,8.856458
25,4.640542,7.316124
26,4.562625,7.242624
27,6.1525,9.345749
28,4.64425,7.366041
29,4.613458,7.233791
30,6.593875,8.777291
31,4.726833,7.361
32,4.438917,7.802541
33,6.17175,7.789833
34,4.75425,9.15375
35,5.002292,8.803916
36,4.916166,7.321208
37,6.416,8.628124
38,4.608834,7.30875
39,4.556083,7.642833
40,6.184458,9.23175
41,4.470334,7.304749
42,4.888625,7.282875
43,6.355041,8.650499
44,4.590084,8.369958
45,4.629708,7.340874
46,5.888208,7.248499
47,4.625334,8.754375
48,4.648291,7.285666
49,4.490667,7.221124
50,6.176417,8.631499
51,4.586625,8.432958
52,4.513958,7.239583
53,6.02425,8.754875
54,4.677542,7.367125
55,4.393125,7.636
56,6.234583,9.159125
57,4.656292,7.268874
58,4.881875,7.2705
59,6.21375,7.208124
60,4.535125,8.904666
61,4.615291,7.355124
62,4.5775,7.27025
63,6.237709,8.88025
64,4.62375,7.289749
65,4.514458,7.225041
66,6.272208,8.659124
67,4.622667,7.24625
68,4.44775,7.286499
69,6.033,7.19375
70,4.698083,8.9445
71,4.53675,7.261708
72,4.530834,7.253125
73,6.363041,8.813666
74,4.536125,7.339999
75,4.607084,7.261499
76,6.129416,8.575999
77,4.713334,8.373624
78,4.541166,7.251458
79,5.948667,7.559375
80,4.556417,9.189625
81,4.498833,7.31725
82,4.8885,7.218708
83,6.317083,8.605624
84,4.692042,7.3025
85,4.407042,7.248874
86,6.023166,8.644999
87,4.659917,7.280666
88,4.479292,7.216291
89,6.030291,8.801208
90,4.617709,7.304124
91,4.474708,7.388625
92,6.255167,7.253333
93,4.601875,8.989125
94,4.670916,7.299541
95,4.464125,7.547499
96,6.391792,9.156625
97,4.528708,7.289791
98,4.908042,7.275833
99,6.228875,8.757041
100,4.610667,8.446875
101,4.495166,7.152958
102,6.178542,8.814624
103,4.573458,7.341
104,4.446917,7.325249
105,6.263208,7.230125
106,4.641459,9.003916
107,4.584791,8.804999
108,4.524959,7.316
109,6.377,8.999874
110,4.554208,7.382041
111,4.675667,7.199333
112,6.225416,8.95575
