frame,cpu_ms,gpu_ms
0,2.039625,3.184458
1,1.4435,5.066
2,1.824,4.829875
3,3.273042,2.950749
4,1.546041,3.314708
5,1.4165,3.965208
6,1.487125,4.269916
7,1.823625,3.904333
8,2.023124,3.446208
9,1.904417,3.545875
10,1.385792,4.14475
11,1.684416,5.089291
12,1.867042,4.952041
13,2.179042,4.779999
14,2.471708,4.435124
15,1.752167,4.340666
16,1.858,3.686999
17,2.008208,3.5345
18,1.821792,5.148916
19,1.363916,5.304291
20,1.844167,4.986583
21,3.326208,3.306833
22,1.588625,3.9815
23,1.48725,4.274916
24,1.893834,3.739708
25,2.110458,3.313083
26,1.772917,3.596166
27,1.432958,5.464749
28,1.604958,5.58075
29,1.994542,5.35925
30,3.222708,4.186749
31,1.510334,4.174249
32,1.867666,3.819083
33,2.014542,3.349166
34,2.049249,3.348791
35,1.30975,3.874666
36,1.811792,3.651375
37,1.837208,4.446499
38,1.651708,4.765499
39,1.931625,4.866624
40,2.29775,4.436916
41,1.965834,3.939083
42,2.061208,3.296791
43,1.942458,3.665166
44,1.49925,4.050791
45,1.691334,4.004374
46,1.942083,4.924833
47,1.85675,5.117624
48,1.783,5.022583
49,2.689875,3.914291
50,2.067583,3.405375
51,1.844834,3.567749
52,1.47275,3.988374
53,1.82175,3.650208
54,1.648583,5.016874
55,1.903167,5.131124
56,1.850583,5.266833
57,2.589708,4.311208
58,2.071124,3.772083
59,2.064375,3.56425
60,1.573542,3.915125
61,1.551625,3.791958
62,1.838042,3.639541
63,1.905791,4.561708
64,1.529,5.244833
65,1.972584,5.290833
66,2.735541,4.226333
67,2.070459,3.625874
68,1.8055,3.864958
69,1.736708,3.914041
70,1.706792,3.681249
71,1.90275,3.295124
72,1.659541,4.784291
73,1.793334,4.865958
74,1.72675,4.514875
75,2.689041,3.545625
76,1.874167,3.552833
77,1.756667,3.805583
78,1.517208,3.851499
79,1.724,3.617041
80,1.936583,3.2835
81,1.648042,4.941291
82,1.754042,4.863416
83,1.606,4.756999
84,2.965875,3.18125
85,1.91625,3.515291
86,1.444916,4.056124
87,1.709834,3.938624
88,1.786625,3.561625
89,1.800833,3.397874
90,1.745208,4.834541
91,1.293792,5.175375
92,2.757083,3.86125
93,2.284917,3.356875
94,1.742583,3.666
95,1.481459,3.800666
96,1.661333,3.867833
97,1.880208,3.440125
98,1.847584,4.964249
99,1.622958,4.888625
100,1.482083,4.976499
101,3.294417,3.215041
102,1.662458,3.430874
103,1.388334,4.138541
104,1.67125,4.462625
105,1.744666,4.199875
106,2.06775,3.573458
107,1.809167,4.159
108,1.568583,5.230874
109,1.635292,5.174624
110,2.355917,4.24725
111,2.494791,3.812375
112,1.674875,4.087541
113,1.640917,3.949125
114,1.873458,3.624874
115,1.930292,3.5635
116,1.645708,4.138833
117,1.575375,5.09775
118,1.768084,4.932125
119,2.257666,4.356999
120,2.388834,4.05975
121,1.528791,4.0575
122,1.901084,3.612625
123,2.00504,3.236624
124,1.839,3.440541
125,1.308834,4.892249
126,1.494041,5.2305
127,2.273584,4.358791
128,2.634541,3.697708
129,1.5405,4.190374
130,1.528709,4.193416
131,2.077375,3.61875
132,2.012208,3.376125
133,1.741458,3.879999
134,1.296542,5.302625
135,1.747917,5.196125
136,2.228833,4.708041
137,2.666167,4.015124
138,1.679666,3.81475
139,1.6245,4.007874
140,2.100667,3.513833
141,1.687875,3.904083
142,1.576167,4.026458
143,1.571333,5.28275
144,1.915792,4.914541
145,1.748333,5.193624
146,2.884292,4.139374
147,1.50275,4.157499
148,2.035416,3.642374
149,1.988167,3.184166
150,1.798125,3.665541
151,1.26225,4.080625
152,1.783292,5.0035
153,2.004249,4.819875
154,1.925375,4.896624
155,2.486125,4.218916
156,1.819625,3.896875
157,2.028665,3.400124
158,1.894584,3.53375
159,1.358791,3.772041
160,1.578375,3.839041
161,1.9775,4.776541
162,1.80925,5.011999
163,1.749875,5.232249
164,2.490084,4.286375
165,1.933291,3.961541
166,2.116167,3.385625
167,1.702417,3.661
168,1.546583,3.851
169,1.692917,3.948041
170,1.848166,4.644999
171,1.8305,5.083708
172,1.77525,4.928833
173,2.501542,4.008833
174,2.056,3.465624
175,1.610833,3.562374
176,1.757084,3.669625
177,1.530291,3.640333
178,1.803459,3.587624
179,1.731333,4.914708
180,1.762458,5.219125
181,1.791709,4.822999
182,2.730625,3.720541
183,2.067875,3.361374
184,1.688791,3.817499
185,1.416375,4.169791
186,1.66125,4.152291
187,2.159167,3.728499
188,1.688458,4.989125
189,1.634209,5.00875
190,1.884208,4.625541
191,2.828792,3.2135
192,1.840708,3.383958
193,1.375625,4.07
194,1.749208,4.00025
195,1.883667,3.670874
196,1.77475,3.727166
197,1.742208,5.120374
198,1.660375,4.847333
199,1.975375,4.504583
200,2.87,3.216375
201,1.642,3.641541
202,1.413042,3.812083
203,1.671542,3.92175
204,1.925291,3.707666
205,1.861542,3.632791
206,1.547292,5.272499
207,1.585916,5.243374
208,2.542042,3.783499
209,2.375792,3.303458
210,1.479583,3.8835
211,1.528083,4.017708
212,1.789459,3.817291
213,2.007874,3.065875
214,1.664708,3.860625
215,1.562542,5.248458
216,1.573208,5.251083
217,2.095542,4.563333
218,2.790708,3.773999
219,1.608958,4.13075
220,1.505292,4.23075
221,1.856708,3.818041
222,3.463084,2.180375
223,1.369708,4.022374
224,1.284333,4.63175
225,1.471792,4.601625
226,2.758375,3.564624
227,1.564833,4.126166
228,1.541292,4.229666
229,1.6695,4.101
230,2.134375,3.488874
231,1.635958,3.689666
232,1.581084,4.276375
233,1.693791,4.303625
234,1.701709,4.152541
235,2.310291,4.509124
236,1.607375,5.200958
237,1.369292,5.553999
238,3.109833,4.0165
239,2.048709,3.615958
240,1.574416,4.082041
241,1.539042,4.315833
242,1.803167,5.207666
243,1.957166,5.026916
244,2.163625,4.777541
245,2.465334,4.04025
246,1.96,3.750958
247,1.971875,3.303874
248,1.826708,3.522333
249,1.382542,4.171916
250,1.769875,5.055208
251,1.8455,4.736208
252,2.096458,4.621375
253,2.480917,4.245374
254,1.674875,4.297041
255,1.909125,3.826624
256,2.053291,3.36975
257,1.719084,3.960749
258,1.725333,5.343999
259,1.624375,5.196541
260,2.026082,5.116916
261,3.054042,4.064083
262,1.571833,4.025125
263,1.889375,3.609708
264,1.995084,3.257833
265,1.679125,3.6
266,1.384791,4.005708
267,1.789584,5.417
268,1.846416,5.333208
269,2.042792,5.3215
270,2.918208,4.146791
271,1.801834,3.917
272,2.074083,3.246458
273,1.887792,3.484875
274,1.443916,4.012708
275,1.50075,3.962583
276,1.966625,3.593874
277,1.896292,4.548541
278,1.515625,5.260583
279,1.954292,5.245708
280,2.70925,4.092333
281,2.060916,3.724499
282,1.682625,4.011541
283,1.749125,4.037999
284,1.617792,4.020458
285,2.02475,5.161083
286,1.736542,5.492
287,1.852583,5.086874
288,2.810375,3.974874
289,2.030917,3.537624
290,1.646375,3.789875
291,1.562,4.187999
292,1.722583,4.214124
293,1.889333,5.090708
294,1.989417,5.203166
295,1.921,5.050583
296,2.584292,3.9925
297,2.096333,3.193374
298,1.863875,3.526083
299,1.76575,3.789166
300,1.213792,4.046791
301,1.968708,3.561999
302,1.951542,3.472458
303,1.816,4.82725
304,1.249666,5.558999
305,1.9175,5.033541
306,3.08425,3.794
307,1.95475,3.9615
308,1.767667,3.614333
309,1.779,3.569374
310,1.76075,3.442916
311,1.738708,4.820375
312,1.706959,4.819083
313,1.833583,4.563333
314,2.65325,3.450958
315,1.828625,3.608416
316,1.667667,4.010291
317,1.413,4.202583
318,1.911875,3.698208
319,2.029,3.509124
320,1.685333,5.1885
321,1.513417,5.204666
322,3.480875,3.231
323,1.404583,3.225124
324,1.800125,3.601999
325,1.4555,4.085624
326,1.654583,3.915624
327,1.855834,3.530125
328,1.891833,3.596666
329,1.543458,5.028208
330,1.536334,5.178875
331,3.654208,2.913999
332,1.374833,3.544125
333,1.488084,4.108708
334,1.539833,4.255791
335,1.926208,3.794041
336,2.013625,3.417624
337,1.7095,5.124374
338,1.622959,4.966458
339,1.533916,4.925375
340,3.313292,3.002749
341,1.818792,3.512833
342,1.2615,4.188
343,1.704916,3.936
344,1.920292,3.578875
345,1.965625,3.453666
346,1.5015,4.181499
347,1.687708,5.053125
348,1.844792,4.773374
349,2.104417,4.487374
350,2.5355,3.906875
351,1.545958,4.256249
352,1.790708,4.114999
353,2.122125,3.513999
354,1.670667,3.911499
355,1.513958,4.061874
356,1.529584,5.060375
357,2.085916,4.612249
358,1.863584,4.677374
359,2.581125,4.097041
360,1.772,3.971875
361,1.807916,3.367749
362,2.185709,3.248624
363,1.428083,3.876416
364,1.526,4.023833
365,1.73375,4.938624
366,2.033667,4.751625
367,1.806958,4.848125
368,2.493583,4.234041
369,1.797875,3.912083
370,2.070459,3.388875
371,1.727791,3.721958
372,1.688125,3.558666
373,1.565542,3.711375
374,1.853542,4.384791
375,1.684625,4.839916
376,1.9145,4.997374
377,2.425041,4.166083
378,1.959459,3.682541
379,2.126833,3.31375
380,1.661833,3.662333
381,1.527125,3.848375
382,1.61825,5.102499
383,1.929167,4.763208
384,2.005542,4.991875
385,2.536541,4.119
386,1.777167,3.8245
387,2.108667,3.232875
388,1.58575,3.630875
389,1.681041,3.722208
390,1.414167,3.852625
391,1.89775,3.7785
392,1.786,5.17675
393,1.562208,5.645
394,1.819125,5.199874
395,3.035209,3.682125
396,2.082666,3.308958
397,1.751292,3.612208
398,1.238917,3.969458
399,1.789791,3.870375
400,1.970334,4.486708
401,1.779916,4.848791
402,2.847292,3.647624
403,1.378208,3.846541
404,1.991417,3.130708
405,1.680458,3.553875
406,1.666875,3.943958
407,1.365917,4.128208
408,1.88925,3.881874
409,2.069542,3.488208
410,1.513458,5.156375
411,1.508458,5.217375
412,1.910042,4.540166
413,2.897417,3.228874
414,1.653291,3.561083
415,1.410125,3.897999
416,1.601125,4.09225
417,1.92625,3.775749
418,1.958,3.680375
419,1.554875,5.302125
420,1.545167,5.355291
421,1.927458,4.865541
422,3.088292,3.378499
423,1.727083,3.702208
424,1.410667,3.880458
425,1.68425,3.84875
426,2.038917,3.223874
427,1.529291,3.866999
428,1.539709,5.385041
429,1.547333,5.402541
430,2.170542,4.668833
431,2.862083,3.465666
432,1.673,3.766124
433,1.395708,3.888
