frame,cpu_ms,gpu_ms
0,1.463375,1.501541
1,0.698125,1.860499
2,0.706334,2.133458
3,0.890375,1.474375
4,1.518666,1.815333
5,0.783125,2.136625
6,0.931167,1.845083
7,1.416125,1.539541
8,0.972,1.723958
9,0.849333,1.095583
10,1.613875,1.070874
11,1.236584,1.253083
12,0.994,1.406625
13,0.898541,2.887916
14,1.599667,1.86075
15,1.427625,1.940999
16,0.983625,1.940041
17,1.109083,1.551416
18,1.65875,1.350875
19,1.378,1.099541
20,1.185875,1.116541
21,1.072084,1.102083
22,0.875041,1.243499
23,0.901417,1.555958
24,0.697542,1.709958
25,0.821375,1.707208
26,1.212333,1.606833
27,1.11,1.775416
28,0.863542,1.995375
29,1.862541,1.059375
30,1.155625,1.157624
31,0.906292,1.43275
32,0.788792,1.794624
33,0.690041,1.93
34,1.328209,2.408124
35,1.311458,1.706458
36,1.30875,2.306833
37,1.259,2.077166
38,1.123583,2.004874
39,0.970042,2.15475
40,0.9205,2.478124
41,1.071,2.351249
42,1.283,3.348249
43,1.110917,3.345333
44,0.902875,3.26175
45,2.379041,1.694125
46,0.9655,1.912
47,1.072584,1.853208
48,0.862208,1.927291
49,0.996333,1.892333
50,0.887792,1.915916
51,0.738208,2.081
52,0.905292,2.1015
53,0.904208,2.020833
54,0.929209,2.058499
55,0.881875,2.129791
56,0.901416,2.180999
57,0.927125,3.647666
58,1.020167,3.450749
59,0.88425,3.558958
60,2.456375,2.090916
61,0.898958,2.321874
62,0.953334,2.345416
63,1.014,2.205333
64,1.034125,2.13575
65,1.009749,2.034291
66,0.996375,1.913416
67,0.950333,1.899291
68,0.916083,1.915916
69,0.744917,2.087875
70,0.929958,2.095166
71,0.915625,2.131624
72,0.891459,2.338208
73,0.932041,3.383375
74,0.9865,3.353
75,1.9735,2.264625
76,1.342542,1.908875
77,0.835333,1.999999
78,0.853917,2.045874
79,1.034125,1.800999
80,0.968042,1.778
81,1.061541,1.717333
82,0.668,2.0825
83,1.013334,1.945875
84,0.909625,2.053833
85,1.008958,1.976625
86,0.922333,1.974083
87,1.134292,1.916875
88,0.94425,1.960958
89,0.970375,1.979249
90,0.862417,3.561208
91,0.928666,3.591125
92,1.804542,2.464249
93,1.577333,2.073833
94,1.094375,1.96125
95,0.850792,2.049249
96,0.972083,2.016541
97,0.85525,2.074124
98,1.066084,1.908083
99,1.018208,1.836958
100,0.907083,1.837291
101,0.9125,1.8665
102,0.876625,1.902875
103,1.001459,1.856875
104,0.811083,2.242166
105,0.929667,3.355833
106,0.816833,3.472125
107,1.202583,3.124083
108,2.058792,2.057666
109,0.995458,1.923541
110,0.933375,1.9315
111,0.861125,1.892416
112,1.060042,1.872208
113,0.754375,1.980583
114,0.891333,2.0045
115,1.062459,1.85
116,1.04054,1.745999
117,1.013292,1.637791
118,0.631833,1.915249
119,1.01275,1.840916
120,0.8345,1.904083
121,1.030999,3.301041
122,0.901584,3.36025
123,0.81475,3.431541
124,2.387208,1.994125
125,0.881,2.047125
126,1.039625,1.921958
127,1.064792,1.827874
128,0.871625,1.878
129,0.880708,1.866374
130,0.950375,1.860833
131,0.829042,1.806624
132,0.984541,1.915749
133,0.869667,1.927291
134,1.060625,1.815625
135,0.883958,1.829833
136,0.912625,1.849916
137,0.862667,1.90625
138,0.945667,3.388666
139,0.945083,3.672249
140,0.852375,3.707249
141,2.402417,2.129124
142,1.185208,1.95975
143,0.848333,2.033708
144,0.950375,2.075625
145,0.912084,2.129624
146,1.027207,1.847875
147,0.963042,1.797624
148,0.962041,1.82475
149,1.073417,1.689583
150,0.725292,1.932333
151,0.960041,1.825083
152,0.967417,1.931541
153,0.953208,2.1155
154,0.88525,3.266
155,1.088625,3.049875
156,0.900584,3.183374
157,2.165208,1.868249
158,0.874625,1.902125
159,1.044958,1.848499
160,0.856917,1.922083
161,0.828292,1.923499
162,1.100583,1.786958
163,0.845667,1.86675
164,0.833916,1.879416
165,1.106959,1.724499
166,1.01025,1.64475
167,0.605833,1.913249
168,0.89475,1.996916
169,0.881583,2.0425
170,1.018292,2.027791
171,1.019125,3.287874
172,0.78425,3.591125
173,2.203917,2.203833
174,1.3545,1.867249
175,0.910041,1.851999
176,1.020125,1.757375
177,0.905209,1.731583
178,1.025458,1.644374
179,0.588208,1.966041
180,0.929334,1.951125
181,0.947875,1.914791
182,1.060125,1.821416
183,0.915875,1.78375
184,0.827916,1.886083
185,1.05925,1.752541
186,0.857042,1.824624
187,0.912667,1.829874
188,0.851458,1.973
189,1.058,3.015749
190,1.073958,2.896916
191,1.474167,2.100875
192,1.484458,1.775374
193,0.87725,1.848458
194,0.859667,1.892874
195,0.910167,1.900041
196,1.005791,1.838625
197,0.811917,1.999375
198,1.003458,1.871958
199,1.162834,1.498166
200,0.817208,1.759291
201,1.094125,1.601374
202,0.795875,1.877541
203,1.0225,1.657666
204,0.880875,2.183791
205,0.816417,3.677208
206,1.0655,3.521499
207,1.414083,2.785791
208,2.074583,1.918249
209,1.011959,1.841999
210,1.213458,1.701249
211,0.707375,1.94625
212,0.935792,1.964999
