frame,cpu_ms,gpu_ms
0,10.348791,22.956791
1,9.004375,24.521374
2,8.438792,24.434041
3,9.102708,24.594124
4,10.147125,24.166124
5,8.337750,25.088625
6,9.128542,24.620333
7,9.988458,25.374875
8,9.054834,25.186749
9,8.579833,25.945624
10,10.094542,25.061416
11,8.830541,26.876833
12,10.249834,25.913333
13,8.995458,27.027916
14,9.969042,26.345500
15,9.927500,26.590125
16,10.208041,27.054124
17,8.947375,25.407625
18,10.388709,26.148916
19,9.946708,25.901249
20,8.509750,27.317041
21,10.414167,26.151750
22,10.049375,24.613541
23,9.176791,26.069874
24,9.932625,25.368375
25,8.561250,26.851958
26,10.482792,26.311625
27,9.994667,24.873708
28,9.165875,26.840666
29,10.097458,26.076333
30,8.601250,27.008875
31,10.648958,25.979791
32,9.966334,25.439541
33,9.305541,26.121375
34,9.897375,25.086250
35,8.693084,27.181541
36,10.612916,25.961833
37,9.031000,27.149874
38,10.259917,26.296500
39,10.124500,25.110000
40,8.993292,27.115250
41,10.317500,25.124708
42,9.317750,26.365624
43,9.867333,27.243374
44,8.885333,27.591083
45,10.588959,27.828625
46,10.858083,26.340125
47,8.821542,27.881500
48,10.408958,27.394958
49,10.800542,25.027041
50,9.384166,27.116499
51,10.420709,25.834374
52,8.750708,28.225375
53,11.072417,26.613833
54,9.034583,27.531291
55,10.612000,27.897749
56,10.101958,25.844124
57,9.325542,27.498166
58,10.543792,26.856458
59,9.436958,27.350041
60,10.430000,27.000874
61,10.657583,24.692958
62,9.308167,27.837999
63,10.521083,26.930249
64,8.865625,27.520208
65,10.864917,27.247000
66,10.244000,25.591458
67,9.348417,27.564958
68,10.326666,27.913374
69,8.854625,27.525041
70,10.899417,26.501125
71,10.546750,25.043625
72,8.798792,27.527500
73,10.224750,27.816583
74,9.086875,26.277124
75,10.693250,26.757041
76,10.161833,24.703374
77,8.814458,27.291125
78,10.599750,26.690874
79,9.206917,26.572999
80,10.184167,26.842999
81,10.275458,26.021583
82,9.065833,27.337333
83,10.329542,25.865374
84,9.389875,27.270499
85,10.442375,26.132375
86,8.341500,27.262958
87,10.932417,25.937375
88,10.028416,24.808041
89,9.156167,26.332291
90,10.059667,26.403500
91,8.576791,27.394333
92,10.675417,27.209624
93,10.285208,24.107166
94,9.005834,26.477083
95,10.103666,26.266833
96,8.608042,27.503999
97,10.681708,26.060416
98,10.231500,24.639416
99,8.794375,26.480249
100,10.007167,25.649124
101,9.028750,27.352166
102,10.332458,26.635083
103,9.296042,26.577041
104,10.174542,26.778291
105,10.145208,25.988083
106,9.434667,27.788750
107,10.371833,26.860708
108,9.111958,27.386041
109,10.652375,25.605291
110,9.883667,27.412625
111,9.468333,27.353125
112,10.569709,26.543208
113,8.847458,27.477250
114,10.876083,27.051375
115,10.617917,25.363375
116,9.298208,27.237666
117,10.438834,26.630125
118,9.420416,26.528625
119,10.720459,27.032000
120,10.301375,26.177833
121,9.044958,27.146499
122,10.890875,28.362208
123,9.316875,28.388166
124,10.623000,29.239416
125,11.290500,25.050124
126,9.320042,28.625999
127,11.142625,27.264000
128,9.132541,29.689583
129,11.573834,29.941124
130,10.918125,28.664374
131,9.837458,29.588000
132,11.917250,29.473291
133,10.817458,28.983999
134,10.207459,29.092875
135,11.582500,29.104374
136,11.214000,28.481833
137,9.629333,29.316583
138,11.393875,28.658375
139,11.004750,27.377750
140,9.997708,28.462875
141,11.080042,28.377500
142,9.388958,28.920375
143,11.164250,28.150083
144,11.107375,28.044958
145,9.305250,28.446250
146,10.978542,28.181625
