frame,cpu_ms,gpu_ms
0,0.995375,5.400374
1,1.669542,5.97075
2,1.795541,5.866708
3,3.080459,5.423624
4,2.23975,5.200124
5,2.445958,7.141333
6,2.220667,6.832374
7,2.414791,6.006
8,4.34775,4.783374
9,1.989,4.713291
10,1.996375,4.8925
11,2.500667,4.987874
12,1.794083,7.763499
13,2.538792,7.324708
14,2.577583,6.8815
15,4.364334,4.649624
16,2.567458,4.23475
17,2.448708,4.017666
18,1.89775,4.437708
19,1.919084,5.812749
20,2.142166,7.273625
21,5.225334,3.724958
22,1.554083,4.966791
23,2.065667,4.267374
24,1.930291,4.600083
25,2.508334,6.253916
26,1.830958,7.868708
27,2.545875,7.518083
28,3.781625,4.669666
29,2.92125,4.097125
30,2.268125,4.8805
31,1.849083,5.353625
32,2.090666,7.233958
33,3.039833,7.173041
34,1.964084,7.064166
35,3.666583,6.492874
36,2.719458,5.607291
37,1.859084,5.998124
38,3.552083,4.990291
39,2.361208,5.304249
40,1.964292,6.856624
41,2.260125,6.374499
42,2.21375,5.79075
43,3.510542,4.325708
44,2.020541,7.114749
45,1.893542,6.053875
46,6.73325,2.804416
47,1.544708,3.252999
48,1.442625,3.832583
49,1.632375,4.517625
50,1.653375,4.922499
51,1.936584,5.395999
52,2.202041,4.865125
53,4.171,3.840374
54,1.117792,4.879416
55,0.83025,5.907999
56,3.222667,4.669125
57,1.797125,4.847958
58,1.983125,5.326124
59,2.343916,6.67875
60,4.729459,4.1925
61,1.03779,6.516791
62,2.2945,6.38375
63,2.251042,5.68075
64,3.096875,4.047458
65,2.393333,4.367999
66,1.882459,5.016291
67,1.815791,5.213249
68,2.1665,6.048499
69,2.195375,6.029624
70,3.999709,3.98475
71,0.996791,5.890291
72,2.018959,4.554541
73,5.664583,3.603624
74,1.529625,4.106875
75,1.288417,4.845124
76,2.503375,4.504958
77,1.804291,4.83225
78,1.849292,5.940916
79,2.230917,4.986541
80,5.411,2.598374
81,1.58025,4.624375
82,1.105291,5.444249
83,1.698584,6.03825
84,2.969791,5.595249
85,1.981917,5.20625
86,2.224167,5.420208
87,2.718166,5.496999
88,2.193834,6.625749
89,2.406958,6.651125
90,5.24625,4.096583
91,1.368167,5.392124
92,1.601416,5.315041
93,2.886709,5.503375
94,2.442666,5.298666
95,2.484959,6.612124
96,3.933875,3.947916
97,1.766791,4.527125
98,2.042417,4.555999
99,2.124625,4.453583
100,1.703,6.787416
101,1.93375,6.903458
102,2.12125,6.823166
103,3.740417,4.925999
104,1.835541,6.502375
105,2.067375,5.918125
106,5.70775,3.11825
107,1.090292,4.367499
108,0.592917,5.594666
109,2.702833,6.1645
110,1.804042,6.42925
111,1.817083,6.402499
112,3.50625,5.183791
113,1.789542,6.116625
114,1.78525,6.966374
115,3.084666,7.057624
116,2.132625,7.519708
117,2.579334,7.508916
118,3.539958,5.953125
119,2.285917,5.003749
120,2.666333,4.222625
121,2.152792,5.477875
122,2.00325,8.092208
123,2.033208,7.627833
124,2.9835,6.641124
125,3.950625,5.291
126,1.793875,5.407416
127,2.183958,5.528708
128,2.755,5.393374
129,1.9035,6.73875
130,1.867334,6.99525
131,3.7155,4.670291
132,2.318583,5.177624
133,1.816375,5.260625
134,2.209792,4.998999
135,2.23725,6.353416
136,2.031791,7.706333
137,2.592959,7.85
138,3.148875,6.539624
139,3.463583,6.240625
140,2.734625,5.88825
141,2.326917,7.142249
142,2.931416,6.681166
143,1.983459,6.701
144,3.634208,5.120583
145,2.188125,5.583874
146,1.954167,5.698499
147,2.731833,5.648124
148,2.479417,5.752249
149,1.84125,5.876624
150,3.378833,4.603458
151,1.600292,6.723041
152,1.843,6.649999
153,2.237166,5.443458
154,3.495792,5.763625
155,1.864792,6.234166
156,1.794541,6.398208
157,3.443917,5.380416
158,2.026042,4.895749
159,1.870041,4.812458
160,2.517209,4.650125
161,2.132583,5.586
162,1.784667,6.627499
163,2.231875,7.393624
164,2.905666,6.659375
165,2.477459,7.104291
166,3.077875,5.751166
167,2.142916,5.460291
168,2.838375,7.1295
169,2.058709,7.372749
170,2.109166,5.737708
171,4.238,6.007375
172,2.183542,4.897041
173,1.904958,5.147624
174,2.989209,5.060374
175,1.986666,5.769833
176,2.14125,6.079041
177,2.693625,5.473749
178,3.735292,5.684625
179,1.250292,7.149374
180,1.632625,7.324791
181,4.274708,6.366
182,2.385792,6.880624
183,2.077,6.513583
184,4.56275,3.02175
185,2.699291,4.313499
186,1.58025,4.856083
187,4.589209,3.194791
188,1.727208,3.400875
189,1.563542,4.432374
190,1.778083,6.176125
191,1.880833,6.171375
192,1.797917,5.962083
193,3.470083,3.414208
194,1.8895,4.38525
195,1.715667,7.592416
196,1.884958,7.0965
197,6.990417,3.437833
198,1.41275,4.459624
199,1.081042,5.262124
200,2.7455,4.682624
201,1.886958,4.861833
202,2.814292,3.4335
203,4.933833,3.570541
204,1.226375,4.528
205,0.880167,5.624708
206,2.824125,4.158499
207,2.095666,4.197583
208,1.781167,6.373125
209,1.973875,4.782583
210,5.978875,3.146874
211,2.086333,4.189666
212,1.371667,3.811249
213,2.72325,4.034499
214,1.863583,5.959666
215,2.170334,4.812916
216,5.80325,3.663833
217,1.855041,4.116125
218,1.413334,4.368708
219,2.454833,5.014583
220,2.283417,4.615874
221,2.732708,4.409375
222,3.7055,5.533624
223,4.1935,4.034124
224,3.424125,3.359583
225,1.603958,3.575083
226,2.002459,4.088666
227,2.316083,4.415833
228,3.623125,2.170749
229,3.269833,2.331249
230,1.655834,4.434166
231,1.835833,4.714666
232,1.929333,4.631375
233,2.724417,6.9415
234,2.270208,6.281291
235,2.33075,6.254041
236,4.231917,2.789
237,2.570958,3.75925
238,1.844167,4.443875
239,3.351708,2.608375
240,1.94475,3.357333
241,1.38775,4.699416
242,2.9805,4.160374
243,1.824834,5.292958
244,1.248875,5.961499
245,3.183916,4.143125
246,2.173834,6.276041
247,2.027208,5.994125
248,5.94225,2.593041
249,2.110417,4.952041
250,1.289333,6.485249
