frame,cpu_ms,gpu_ms
0,0.968541,1.92975
1,0.904167,1.954875
2,0.985,1.906958
3,0.973208,1.781624
4,5.007209,1.100874
5,36.396166,1.088583
6,1.604084,1.067875
7,1.264291,1.046333
8,0.902709,1.169833
9,1.001957,1.18075
10,0.900417,1.307875
11,0.902291,1.046874
12,1.5165,1.107541
13,2.202292,1.067625
14,4.34725,1.111791
15,2.605792,1.067291
16,1.835583,1.105999
17,1.187792,1.085874
18,1.673541,1.121874
19,1.909084,1.071
20,1.853958,1.958833
21,2.4285,3.112583
22,1.544708,1.226249
23,3.004209,1.083916
24,1.730291,1.142458
25,1.371,1.094625
26,1.334375,2.063625
27,2.396334,1.329999
28,1.553875,1.374375
29,1.101875,1.559874
30,0.909208,1.284166
31,1.207208,1.458458
32,1.081209,1.550624
33,0.895166,1.738374
34,1.539917,1.036041
35,1.124542,1.073624
36,0.865041,1.386624
37,0.67375,2.4545
38,0.84375,2.185874
39,1.103,2.900624
40,1.887542,2.284749
41,1.711167,1.579375
42,1.6695,1.327166
43,1.32,1.147458
44,1.186583,1.288625
45,0.886208,1.437374
46,0.913209,1.652125
47,1.097125,3.159958
48,1.681833,1.317083
49,2.125542,1.177374
50,1.087458,1.545374
51,0.992667,1.832125
52,0.991791,2.139041
53,1.2285,1.923666
54,0.895959,2.146208
55,1.08425,2.074583
56,1.028958,1.932875
57,1.218208,1.752541
58,1.038375,2.277374
59,0.7365,2.448833
60,0.95525,2.273375
61,1.576209,1.870041
62,0.864166,2.165875
63,1.880209,1.219499
64,0.691666,1.365124
65,0.716542,1.468958
66,0.99825,1.7625
67,0.676792,3.459124
68,1.068708,2.417041
69,1.711167,1.711708
70,1.472583,1.083291
71,3.342333,2.899458
72,1.603459,2.655624
73,1.353083,1.890458
74,1.780375,1.336958
75,1.500542,1.409458
76,1.2015,1.431374
77,1.122708,1.118291
78,1.169708,1.0745
79,1.207625,1.062125
80,1.202125,1.06825
81,1.192709,1.570958
82,1.239541,1.158333
83,1.579084,1.078499
84,1.366166,2.831374
85,1.259167,2.228625
86,1.554583,1.935375
87,1.494,1.758083
88,0.909417,1.824666
89,1.21075,2.348583
90,1.1795,2.126833
91,1.218708,1.756416
92,1.655709,1.232083
93,25.905458,1.079083
94,4.578708,1.045916
95,10.591625,0.992625
96,7.875209,1.140208
97,10.969583,0.994749
98,10.724042,0.983166
99,6.515958,1.009666
100,9.163417,1.061833
101,4.828125,1.145083
102,1.774291,1.098125
103,0.991292,1.370375
104,0.798458,1.722458
105,0.691667,2.132249
106,0.859667,2.285416
107,1.110541,2.007291
108,1.252667,1.824249
109,0.882708,2.207124
110,1.04975,1.936958
111,1.083542,1.468
112,1.284208,1.579958
113,1.047917,1.492375
114,1.106417,1.506333
115,1.127083,1.232291
116,1.863917,1.038874
117,1.24875,1.031124
118,1.094541,1.278666
119,0.703292,1.338791
120,0.7885,1.79725
121,0.60075,3.699625
122,0.907083,3.70975
123,1.156792,2.717416
124,2.519917,1.588375
125,1.224916,1.610083
126,0.795625,1.842791
127,0.878375,1.933916
128,1.001959,1.90825
129,0.910875,1.839499
130,0.860625,1.8865
131,0.9075,2.036083
132,0.986333,2.056708
133,0.937458,2.099624
134,1.712917,1.32475
135,0.598667,1.678875
136,0.597125,2.458541
137,0.805375,2.684499
138,1.0615,2.351875
139,1.333,3.092291
140,1.1735,3.183458
141,0.820541,2.930041
142,2.206042,1.654958
143,1.014458,1.902375
144,1.0085,1.885249
145,0.864459,1.874124
146,0.912708,1.937083
147,0.974708,2.109375
148,0.894667,2.872999
149,0.851042,2.8345
150,2.230583,1.197166
151,1.051625,1.576374
152,0.612833,1.760999
153,1.130709,1.538
154,0.881375,3.31425
155,0.78425,3.454125
156,1.111708,2.7395
157,2.284042,1.564375
158,1.098916,1.828375
159,0.946209,1.805874
160,1.104666,2.214874
161,0.854334,2.394208
162,0.925625,2.455833
163,1.420083,2.2045
164,1.336125,1.836624
165,0.932167,1.954083
166,0.951083,1.951374
167,0.898042,1.896291
168,0.848041,1.965875
169,1.070375,3.154999
170,0.91975,3.301333
171,0.890584,3.195333
172,2.168125,1.456958
173,1.353333,1.405124
174,0.783458,1.444
175,1.13975,1.584208
176,0.757709,1.900083
177,0.891833,2.588708
178,1.142333,3.0485
179,1.391667,2.767625
180,2.251,1.122124
181,3.361792,1.069583
182,1.979791,1.037499
183,1.282625,1.2825
184,0.801125,1.562125
185,0.697834,1.695999
186,0.911458,1.733375
187,1.018208,1.666374
188,0.918834,1.762749
189,0.85375,2.125541
190,1.069666,1.81375
191,1.039792,2.053499
192,1.769625,1.090875
193,0.841833,1.124541
194,1.124667,1.701291
195,1.243792,1.279291
196,1.323208,2.60925
197,1.343917,2.206708
198,1.484458,1.555375
199,1.459667,1.3065
200,1.24125,1.273999
201,0.870916,1.620666
202,0.694084,1.945
203,1.037291,2.0845
204,0.7705,2.398708
205,0.999334,2.956624
206,1.199833,2.237624
207,1.067458,1.563416
208,1.69225,1.101166
209,1.504417,1.213416
210,0.8425,1.432874
211,0.676417,1.875041
212,0.707541,2.093208
213,1.14625,1.438166
214,1.156542,1.501458
215,0.882042,1.74325
216,0.811708,2.015291
217,1.049208,1.794375
218,0.834459,2.11025
219,1.03675,1.948958
220,1.287916,3.224541
221,1.407167,2.965499
222,1.679583,1.551166
223,4.353709,1.036208
224,1.448416,1.207875
225,0.803084,1.349541
226,0.793958,1.397749
227,0.802833,1.686333
228,0.866959,1.759249
229,1.02854,1.775291
230,0.939917,1.65075
231,0.762417,1.882208
232,0.919083,2.850875
233,0.935208,3.768875
234,1.396167,1.702749
235,2.712417,1.082458
236,1.653791,1.110124
237,1.040125,1.248
238,0.946792,1.17425
239,1.111875,1.316041
240,0.905042,1.156958
241,1.19175,1.178583
242,1.026332,1.049083
243,0.972917,1.171875
244,0.887458,1.273749
245,1.008124,1.408083
246,1.109833,2.74825
247,1.212125,2.645791
248,1.338042,1.531708
249,2.163792,1.007916
250,1.467208,1.080375
251,1.334917,1.09675
252,1.271541,1.098999
253,1.922292,1.059875
254,1.675792,1.03925
255,1.3515,1.070416
256,1.397208,2.624375
257,1.996292,1.130708
258,3.875333,1.083374
259,1.276458,1.318291
260,0.803042,1.273083
261,1.304875,1.026958
262,1.693083,1.061083
263,1.375209,1.028749
264,1.15825,1.258291
265,0.884,1.236999
266,0.995208,1.195333
267,0.935708,1.109499
268,1.072084,2.184916
269,1.176125,1.146124
270,5.203666,1.224125
271,3.074,1.256375
272,2.404917,1.191208
273,4.004333,1.517875
274,4.315042,1.251083
275,3.62025,1.178916
276,5.491792,1.213874
277,2.451041,2.617041
278,3.110084,1.281875
279,2.250541,1.300249
280,0.881209,1.637125
281,0.819,1.850791
282,0.892208,1.882541
283,1.041417,1.566666
284,1.313083,1.193041
285,1.13725,1.465958
286,0.691875,1.826624
287,0.988417,1.7685
288,0.738458,1.964375
289,1.001957,1.847999
290,1.229334,1.64375
291,0.877875,1.728458
292,0.757083,2.009499
293,1.171333,1.939999
294,1.070125,3.358624
295,0.999334,3.334374
296,2.061791,1.798375
297,1.523375,1.745374
298,1.066334,1.662624
299,0.729666,1.986374
300,0.800209,1.880874
301,1.06275,1.804625
302,1.147125,1.412708
303,1.010915,1.459541
304,0.898542,1.454125
305,0.979333,1.084374
306,1.925792,1.125041
307,1.2345,1.575624
308,1.161375,1.2115
309,1.381458,2.257708
310,1.483542,1.390541
311,1.71275,1.505749
312,0.79025,1.895333
313,0.998792,1.885
314,0.806916,2.104124
315,1.093084,1.764916
316,1.265666,1.072499
317,2.421625,1.056749
318,1.724084,1.119291
319,1.107708,1.261666
320,1.08975,2.822291
321,1.019582,2.732833
322,1.483125,1.386124
323,1.952125,1.049541
324,1.453792,1.064624
325,1.396667,1.093499
326,1.304875,1.29475
327,0.895791,1.127541
328,1.19175,1.021208
329,1.108917,1.037999
330,0.993042,1.23325
331,0.8355,1.409749
332,0.90875,1.59775
333,0.7535,1.981083
334,1.018999,2.466333
335,1.728833,1.948208
336,1.391333,2.144041
337,1.158417,2.164583
338,1.156833,1.646333
339,1.009917,1.440208
340,1.279667,1.034499
341,1.457583,1.015166
342,1.892583,1.314166
343,2.832625,1.0855
344,1.728,1.643625
345,1.470834,1.20425
346,1.398708,1.1585
347,1.411542,1.052666
348,1.292125,1.0035
349,1.185041,1.200416
350,0.798667,1.333666
351,0.790083,2.961666
352,0.838375,2.987916
353,0.922084,1.980041
354,2.26425,1.615416
355,1.111,1.778166
356,0.7735,2.069166
357,1.027957,1.851208
358,0.855,2.022375
359,1.145083,2.066
360,1.196167,3.35875
