frame,cpu_ms,gpu_ms
0,1.044584,1.853124
1,0.99975,1.837874
2,0.821458,2.00475
3,0.900375,1.839791
4,0.841833,2.299958
5,0.917,2.2425
6,1.970584,1.320125
7,0.504416,1.829124
8,0.669,2.152833
9,0.948542,2.967625
10,1.189958,2.88625
11,0.869875,2.488208
12,2.172667,1.968833
13,0.945875,2.090374
14,1.066542,1.908625
15,1.087416,1.665583
16,0.75025,1.90375
17,1.095209,1.85775
18,0.789208,1.969958
19,0.904542,1.971166
20,1.014165,2.354458
21,0.838667,3.554124
22,0.947833,3.398375
23,1.392292,2.673333
24,2.097333,1.592958
25,1.141084,1.724125
26,0.785833,2.056916
27,1.147125,1.923208
28,0.848292,2.044083
29,1.098791,1.866458
30,0.874334,1.87675
31,0.952666,1.805749
32,1.098709,1.705999
33,0.586458,1.95
34,0.930958,1.767833
35,1.111959,1.846625
36,0.865,2.109833
37,0.881791,3.4605
38,1.068459,3.349416
39,1.8465,1.771958
40,1.405041,1.5325
41,1.10375,1.734749
42,1.128417,1.632666
43,0.647625,2.032
44,0.868125,2.393875
45,1.04325,2.209958
46,1.056292,2.000083
47,0.992166,2.076125
48,1.092667,1.846375
49,0.909667,1.911333
50,1.032666,1.903291
51,1.456542,1.417375
52,1.058292,1.656249
53,0.695375,2.096124
54,0.97625,1.962875
55,1.01825,1.935166
56,0.933416,1.930208
57,0.89175,1.94275
58,1.010334,1.8125
59,1.068416,1.64425
60,0.691209,3.229333
61,1.022999,3.138249
62,0.846708,2.48875
63,2.142,2.028875
64,0.897417,2.075625
65,1.077916,1.938916
66,1.0815,1.774374
67,1.039083,1.828208
68,0.598166,3.483208
69,0.888334,3.382624
70,2.013916,1.717999
71,1.400875,1.955499
72,0.858292,2.068541
73,0.946792,2.109374
74,0.956791,2.103041
75,1.173292,1.88975
76,1.013458,1.901041
77,1.178417,1.648583
78,0.774625,1.871916
79,1.081542,1.740791
80,1.153,1.597999
81,0.558333,1.899124
82,1.111083,2.3435
83,0.904667,2.371666
84,0.959083,2.289625
85,1.368667,1.930333
86,1.069458,1.738166
87,1.0195,1.635166
88,0.674292,1.907499
89,1.09725,1.596166
90,0.803125,1.871166
91,0.905875,3.059249
92,0.976417,2.987083
93,0.889333,2.916041
94,1.902333,2.042458
95,0.928334,2.016916
96,0.886375,2.067374
97,1.062375,1.945041
98,0.875125,1.8875
99,0.959041,2.131125
100,0.968875,3.328499
101,0.826834,3.375666
102,1.25575,2.895124
103,1.998,1.905249
104,1.1475,1.765
105,0.88625,1.832749
106,0.842875,1.906208
107,0.85825,1.88825
108,0.909916,1.750416
109,1.00425,1.763166
110,0.928167,1.825749
111,0.884083,1.891624
112,0.95775,1.835833
113,0.799334,1.906624
114,1.08975,1.763624
115,0.892958,2.01375
116,0.881333,3.410125
117,0.994125,3.337375
118,1.834125,1.566749
119,1.361917,1.848749
120,0.990667,1.880416
121,1.023625,2.109125
122,0.855708,2.141416
123,0.872167,2.126833
124,1.1035,2.027291
125,0.97175,1.986124
126,0.931208,1.956374
127,1.157792,1.648375
128,0.783708,1.918333
129,0.8295,2.06575
130,1.094542,1.938125
131,1.0345,1.916416
132,0.744041,3.384875
133,1.155667,3.207874
134,1.736083,2.261249
135,1.344792,1.957625
136,1.117042,1.831999
137,0.879333,1.829875
138,0.949167,1.798208
139,1.0235,1.72825
140,0.697666,1.923166
141,1.06375,1.82175
142,0.938917,1.879833
143,0.909792,1.93225
144,0.821958,1.928791
145,1.050542,1.866
146,0.909625,2.104999
147,0.902375,1.978
148,1.267208,1.741749
149,0.83225,2.103291
150,1.127292,1.828125
151,1.615416,1.171875
152,0.665584,1.440124
153,0.582458,1.756291
154,1.069667,1.614124
155,0.633625,1.919291
156,1.027916,1.850666
157,0.809125,3.063541
158,0.864959,3.090208
159,0.901625,2.584791
160,2.0755,1.981083
161,1.048583,1.912208
162,0.879625,1.836958
163,1.144708,1.678874
164,0.652459,1.900249
165,1.073958,2.091749
166,1.120125,3.149416
167,0.607333,3.31225
168,1.412792,2.791208
169,3.2485,0.981083
170,0.886833,1.150499
171,4.054166,1.011
172,0.802875,1.548
173,0.595917,1.920874
174,0.789291,2.019625
175,1.005334,1.93675
176,0.93125,1.697374
177,0.967291,1.900916
178,1.159542,2.837458
179,1.351667,2.263958
180,1.503416,2.123125
181,1.46125,1.780124
182,0.946417,2.067083
183,1.07575,1.908333
184,0.949375,2.001374
185,0.949875,2.037125
186,0.995125,2.228208
187,1.282583,1.748375
188,0.896834,2.020958
189,1.11,1.783333
190,0.807375,2.024125
191,1.105291,1.822374
192,0.968459,2.11225
193,1.128041,1.869625
194,0.901709,2.060833
195,1.191916,1.752875
196,0.898667,1.841625
197,0.965,1.453124
198,1.489958,1.1325
199,1.151125,2.47
200,1.064084,1.675999
201,1.764083,1.614375
202,1.077375,1.590125
203,0.910208,1.018999
204,7.491917,1.064874
205,0.790292,1.279416
206,0.835625,1.495
207,0.680833,1.8665
208,0.716333,2.077541
209,0.997209,1.777083
210,0.963541,1.777583
211,0.969,1.879625
212,0.879334,1.917041
213,0.970916,1.788166
214,1.060625,1.602875
215,0.755709,1.901458
216,0.985416,1.838374
217,0.772542,1.980083
218,0.814417,2.070624
219,1.07125,1.976041
220,0.849875,3.435208
221,0.865208,3.787333
222,2.03525,1.891624
223,1.493833,2.067208
224,1.15425,1.920958
225,1.031584,1.875416
226,0.780833,1.934958
227,1.058375,1.912374
228,0.686333,2.081083
229,1.10675,1.830249
230,0.897167,1.709666
231,0.843792,1.934374
232,1.037083,1.816749
233,1.149208,1.486041
234,0.845542,1.919958
235,1.026875,2.937666
236,1.301208,2.830833
237,1.200167,2.651541
238,1.95125,1.9965
239,1.084167,2.020374
240,1.052958,1.981833
241,0.873917,1.967124
242,0.942458,1.995833
243,1.069292,1.908125
244,0.957416,1.887625
245,0.8585,1.890041
246,1.140417,1.754208
247,0.993583,1.736458
248,0.931209,1.618708
249,0.633,2.080249
250,0.933083,2.012458
251,0.819208,2.400791
252,1.154084,3.323541
253,0.888166,3.545999
254,1.386334,3.055374
255,2.139625,2.011624
256,1.1165,1.851624
257,0.976,1.792249
258,0.795833,1.928249
259,1.002124,1.796458
260,0.777,1.944208
261,1.081625,1.840791
262,0.823667,1.933708
263,1.067333,1.791874
264,0.870083,1.893666
265,0.906334,1.920458
266,0.887416,1.952249
267,0.954375,2.151624
268,0.981292,3.198374
269,0.878375,3.25925
270,1.269583,2.878208
271,1.881334,1.861166
272,1.044958,1.879999
273,0.911917,1.875791
274,0.979416,1.847333
275,0.867084,1.894541
276,0.996041,1.778624
277,0.864334,1.851125
278,0.953,1.832874
279,0.802791,1.906583
280,0.8185,2.023999
281,0.930709,2.049749
282,1.075166,1.876708
