frame,cpu_ms,gpu_ms
0,3.59175,10.919958
1,2.894333,11.99775
2,6.552125,9.189666
3,3.237375,10.556666
4,3.874458,9.702874
5,3.562834,10.226791
6,4.956416,9.2525
7,3.4165,11.168124
8,3.665459,11.485458
9,3.914333,11.366791
10,5.374625,9.880916
11,3.96275,11.768958
12,3.909042,14.39825
13,3.944,13.747333
14,5.563333,12.199499
15,6.43675,12.435875
16,3.962917,12.427499
17,3.902625,12.158875
18,6.188541,15.105583
19,3.9365,15.240208
20,3.946375,15.211666
21,9.429959,12.517916
22,3.90325,12.79775
23,3.906416,13.110499
24,7.2405,13.543125
25,3.94125,12.937999
26,3.893,13.654208
27,7.752667,14.237625
28,4.01925,15.051041
29,3.884167,15.059374
30,8.248791,13.059916
31,5.473375,13.570041
32,3.9375,14.674833
33,5.613042,14.806624
34,5.882792,13.196791
35,5.465541,13.169916
36,5.773875,11.90525
37,4.224292,13.070083
38,4.963208,12.146375
39,4.880459,11.092124
40,5.251416,9.893624
41,3.919,11.6155
42,3.883292,11.493999
43,4.318458,10.955999
44,5.580542,11.315874
45,3.884333,13.228374
46,3.617792,13.645333
47,6.0555,10.815916
48,5.886292,9.086833
49,3.833958,10.489416
50,3.897042,10.726124
51,3.636333,10.653708
52,5.101542,12.268249
53,3.8495,12.66225
54,3.9485,12.445833
55,6.829875,9.317624
56,4.129041,8.3855
57,4.408875,10.547583
58,3.576875,10.277
59,5.083959,9.840999
60,3.866583,11.016999
61,3.872208,10.462125
62,3.838625,12.269791
63,5.163542,11.5325
64,3.482583,12.11875
65,5.415542,10.6285
66,5.025083,8.975583
67,3.888959,10.250666
68,3.92625,10.360624
69,3.053583,11.200124
70,5.188958,9.26225
71,4.001166,11.886916
72,3.778417,11.645999
73,3.17375,12.754041
74,6.697916,9.927916
75,3.93425,10.058666
76,3.970125,9.525458
77,4.3575,8.79375
78,3.954959,8.584624
79,3.588708,8.942583
80,3.851,11.3995
81,3.702458,11.738958
82,4.22225,10.94075
83,6.376667,14.039791
84,3.811792,13.979958
85,3.978333,13.85275
86,9.103583,15.107124
87,3.906959,15.775874
88,3.923541,15.718874
89,10.519167,12.361749
90,3.979333,12.558666
91,3.876375,10.058541
92,7.793667,12.431249
93,4.043042,16.35775
94,3.887166,15.724333
95,8.363834,13.309916
96,7.112208,11.127
97,6.297917,15.474333
98,3.900875,17.001749
99,6.733958,12.445
100,8.436583,12.306375
101,5.492334,16.277874
102,4.090333,18.992583
103,6.649958,19.920999
104,9.688375,18.704875
105,6.108,18.470749
106,8.819625,15.6575
107,6.515209,15.617791
108,7.487583,13.254291
109,5.150375,13.608708
110,5.874208,13.373374
111,5.060875,12.277083
112,5.201959,10.853916
113,5.849416,13.1105
114,3.783875,13.618083
115,3.7745,13.814875
116,8.471417,10.17525
117,3.828708,10.137125
118,3.987042,10.355249
119,5.419917,8.329166
120,3.58575,8.867333
121,3.67875,9.560749
122,3.972416,9.995499
123,4.086125,11.267916
124,4.330792,9.813
125,3.892375,11.091208
126,5.419167,9.23175
127,3.837458,9.4355
128,4.618,9.164249
129,3.770958,8.210708
130,3.560042,9.206166
131,4.483708,9.752833
132,3.375875,9.100708
133,3.894959,9.989249
134,4.978958,9.076208
135,3.203333,8.980333
136,4.528417,8.657375
137,3.816708,8.284375
138,3.016667,9.422083
139,4.225958,8.156874
140,3.034542,8.233666
141,4.013416,8.139124
142,3.050166,8.371416
143,2.928459,8.87725
144,4.207291,7.776499
145,3.122084,8.634291
146,3.479666,9.503124
147,2.907167,10.381749
148,4.355542,8.531374
149,4.109499,7.480875
150,3.720041,8.131666
151,2.953834,7.939958
152,2.940208,8.445375
153,4.321542,7.066624
154,2.633625,8.824291
155,3.30575,9.654916
156,2.951125,10.291125
157,4.362791,8.498708
158,4.209917,7.40075
159,3.421958,7.1125
160,2.964834,8.003583
161,2.94325,8.189874
162,2.92375,8.2895
163,3.956708,7.0045
164,2.932125,7.3235
165,3.018958,8.150958
166,3.088417,7.567791
167,3.033708,8.328708
168,3.965625,6.900875
169,2.938792,6.550875
170,3.001375,6.743125
171,2.755625,6.915333
172,2.973083,9.520416
173,2.959334,9.411041
174,2.965541,9.305499
175,5.513417,8.055625
176,2.952542,8.357999
177,2.988041,8.275541
178,4.376334,7.203249
179,2.977708,6.977958
180,3.015958,7.103583
181,3.223625,9.441583
182,3.131667,10.034499
183,3.221208,10.410125
184,5.6775,8.15925
185,3.365084,9.561875
186,3.940916,7.878541
187,3.021959,8.947999
188,4.333416,8.067125
189,2.971042,8.800375
190,3.891292,9.227875
191,3.389833,9.55025
192,3.581333,9.491458
193,4.322417,10.702958
194,3.692417,12.545124
195,3.949375,12.379458
196,5.357416,10.895083
197,5.617459,9.3765
198,3.936416,7.410999
199,4.362959,11.243333
200,3.249625,13.562375
201,4.432208,11.963375
202,5.6655,13.888291
203,5.868542,11.870625
204,3.136083,12.633125
205,7.342708,12.099999
206,3.901375,12.478624
207,3.942667,12.483041
208,7.036958,12.873708
209,3.8635,12.833249
210,3.941584,13.350208
211,7.471,14.724666
212,3.887791,14.56625
213,5.892209,11.891791
214,7.633125,12.662875
215,3.823875,13.622875
216,3.938708,12.819291
217,7.657292,16.2835
218,4.653375,15.872708
219,3.918,16.484041
220,10.634,11.790583
221,3.982208,11.515375
222,4.953667,11.651541
223,6.406958,11.251958
224,3.898542,12.53075
225,4.714791,11.662458
226,5.785792,11.988249
227,4.648083,14.020833
228,4.01375,13.976124
229,5.998292,10.863375
230,6.783833,9.588374
231,3.952959,12.818249
232,3.836458,13.007125
233,4.978708,14.16125
234,6.987292,11.185374
235,3.944458,11.281291
236,6.247209,10.303999
237,3.8805,10.236874
238,3.938875,10.413833
239,5.096083,8.836499
240,3.8285,10.311249
241,3.855958,10.531708
242,3.909917,10.125166
243,5.263667,8.560374
244,3.95975,11.926833
245,3.662208,13.1025
246,3.77825,12.676374
247,7.364917,7.954541
248,3.944541,9.89975
249,3.486542,10.126375
250,2.9535,11.108541
251,5.622458,9.731458
252,3.976459,11.98575
253,3.850708,12.229166
254,4.394208,10.392958
255,6.118917,9.082083
256,3.842208,9.057749
257,2.968584,9.872958
258,4.390083,8.725666
259,3.906,8.050874
260,3.630417,9.221
261,3.600333,9.597208
262,2.9735,9.949083
263,5.165375,7.47125
264,3.753292,7.226041
265,3.231125,10.997124
266,3.049916,11.827416
267,3.353459,11.096458
268,6.875333,9.048875
269,3.689125,8.811583
270,3.312625,9.935833
271,4.8185,8.146666
272,3.448333,11.266458
273,3.695625,10.945416
274,3.128542,11.717499
275,6.675208,8.177291
276,3.592334,8.591999
277,3.934958,9.059708
278,3.149333,9.640416
279,4.063167,8.957499
280,4.382167,8.057749
281,3.851583,9.368625
282,3.270208,10.2
283,3.923125,8.970625
284,4.901667,9.277291
285,4.043292,12.219875
286,3.353,12.765125
287,5.344583,11.224916
288,6.2895,9.72225
289,3.881208,10.727541
290,3.919917,10.964375
291,5.020708,11.488416
292,4.6005,12.948375
293,3.918709,13.570374
294,5.668333,10.496666
295,6.636292,11.466916
296,3.896666,11.391958
297,3.909667,11.829458
298,6.61775,8.570916
299,3.950292,10.906624
300,3.880375,11.173791
301,3.902833,10.936625
302,6.003667,13.779375
303,3.944166,13.291749
304,3.931917,13.286041
305,8.379125,10.575124
306,4.05475,11.064291
307,3.794792,11.413583
308,6.135416,11.855124
309,3.952625,13.64525
310,3.913459,14.082625
311,6.990666,10.41425
312,5.861625,10.933125
313,3.926292,11.663375
314,3.830458,11.651333
315,6.468,10.624874
316,3.986292,10.768208
317,3.877708,10.642083
318,5.568375,8.652166
319,3.9475,10.711624
320,3.965084,12.776458
321,3.874,12.447916
322,6.104291,9.392875
323,5.765292,8.201125
324,3.883583,9.835749
325,3.520834,10.458166
326,4.164541,11.315
327,5.180584,11.599166
328,3.797791,11.87725
329,5.2125,10.739041
330,5.637459,8.938666
331,3.936333,9.62625
332,4.025916,10.016624
333,4.205625,9.599083
334,4.539833,8.470749
335,3.974375,9.141041
336,3.898667,9.868833
337,3.676791,11.790624
338,4.753709,9.707791
339,3.98275,11.66525
340,5.711291,7.333791
341,5.398542,8.376083
342,3.646125,8.854541
343,3.812333,9.536874
344,3.498459,9.232499
345,4.584625,10.1685
346,3.952208,11.351124
347,3.908458,11.871791
348,4.863542,10.151083
349,5.705833,8.562874
350,3.946834,8.617083
351,3.305333,9.47175
352,4.289667,8.998125
353,3.768083,7.358666
354,3.925833,8.9905
355,3.734042,9.272124
356,2.960292,9.766708
357,4.758125,9.674833
358,3.963041,10.351625
359,3.649584,10.944624
360,4.318041,9.852875
361,4.974292,7.803374
362,3.898458,9.028124
363,3.128625,10.035291
364,2.944167,10.2765
365,5.014375,8.460374
366,3.955042,9.121333
367,3.383208,9.6645
368,2.887375,11.368
369,4.6755,9.536166
370,4.090833,8.079916
371,4.537875,8.905916
372,2.940959,8.904791
373,3.01125,9.477291
374,5.003541,7.194541
375,2.991,7.917791
376,3.538959,8.774291
377,2.915916,9.238458
378,3.33075,9.095125
379,4.703625,7.225333
380,3.36425,8.472708
381,3.128334,10.08475
382,3.018791,11.064624
383,4.822625,9.63975
384,4.819167,9.044583
385,3.857125,8.195
386,3.205167,8.978291
387,4.493125,8.194624
388,3.050375,8.7055
389,3.811916,11.621124
390,3.450375,11.676708
391,3.56125,12.137583
392,6.762334,8.558374
393,3.93475,9.725249
394,3.9095,9.755541
395,3.306083,9.570541
396,4.719667,8.654
397,3.946958,7.764625
398,3.560208,10.245
399,3.6085,10.446
400,3.090042,12.115958
401,5.679208,13.166291
402,3.93425,12.88275
403,5.312834,10.315083
404,6.198083,7.546041
405,4.024458,10.051749
406,3.617209,10.156
407,3.385041,10.691749
408,5.721167,12.835208
409,3.8285,12.490124
410,3.982375,12.847749
411,7.680625,8.424749
412,3.942083,10.872874
413,3.879792,10.991874
414,3.776625,11.488375
415,6.158083,11.449458
416,4.225584,11.928333
