frame,cpu_ms,gpu_ms
0,0.979209,2.1975
1,1.109,2.151874
2,1.113416,2.110249
3,0.978959,2.128374
4,0.97825,2.199375
5,1.142625,2.173
6,0.994708,2.667458
7,1.131208,4.96525
8,0.945,5.013208
9,1.600042,3.513999
10,3.323125,1.412124
11,1.670083,1.577458
12,0.973792,1.797625
13,0.877667,1.8825
14,0.919625,2.169041
15,1.058083,2.169833
16,1.050208,2.425083
17,1.185667,2.291999
18,1.075208,2.383791
19,1.192042,3.748874
20,0.976375,3.831624
21,1.176708,3.736875
22,2.467542,2.355374
23,1.013458,2.394375
24,1.12725,2.005374
25,1.372542,1.701666
26,1.011166,1.96575
27,0.808041,2.18325
28,1.219,2.054375
29,1.16,1.947624
30,1.080084,2.004708
31,0.980916,2.752875
32,0.912417,2.857874
33,0.895542,3.012166
34,1.733875,2.533125
35,1.173458,3.485125
36,1.20975,3.332625
37,1.2545,3.02125
38,1.79225,2.260625
39,1.04,2.147124
40,1.2445,2.070624
41,0.935958,2.151458
42,1.100917,1.921833
43,0.862958,2.260749
44,1.195917,2.117124
45,0.966417,2.263708
46,1.144458,2.216916
47,0.950167,2.295125
48,1.11525,2.333583
49,0.965791,2.491375
50,1.455042,3.835625
51,1.683625,3.06575
52,0.82925,3.3685
53,2.174708,2.16475
54,1.242959,2.067
55,0.966041,2.085624
56,1.205459,1.980999
57,1.095625,1.923583
58,0.72675,2.176208
59,1.00125,2.183916
60,1.259291,2.117124
61,0.931959,2.2305
62,1.127125,2.331166
63,0.952458,3.735375
64,1.190292,3.5415
65,2.061958,2.43875
66,1.467458,2.126958
67,0.952375,2.155583
68,1.171584,2.094291
69,0.897208,2.199791
70,1.050833,2.152166
71,0.963542,2.256041
72,1.06925,2.194124
73,0.940875,2.34825
74,1.111958,2.227541
75,1.161709,2.114875
76,1.100916,2.386
77,1.083834,4.553999
78,1.026208,4.644874
79,1.493583,3.882291
80,3.008875,2.244291
81,1.261875,2.120249
82,1.003292,2.267875
83,1.142292,2.214833
84,0.943708,2.37
85,0.994125,2.345416
86,1.209792,2.20225
87,1.107416,2.166458
88,0.90375,2.388124
89,1.103167,2.693666
90,1.136833,3.675375
91,1.078667,3.711166
92,1.394083,3.099624
93,2.081459,2.048874
94,1.112791,2.281374
95,1.081167,2.140874
96,1.065625,2.211791
97,0.847625,2.372833
98,1.037292,2.359916
99,1.072041,2.344999
100,1.18575,2.143958
101,1.117709,2.138666
102,0.903208,2.276166
103,1.0705,2.115249
104,1.08375,2.316041
105,0.932708,3.592125
106,0.947209,3.6855
107,1.957083,2.631541
108,1.471958,2.291916
109,1.110709,2.271541
110,1.115666,2.071
111,0.993625,2.274499
112,1.082167,2.182999
113,1.05325,2.138999
114,1.118417,2.088208
115,1.02275,2.127249
116,0.864083,2.284375
117,1.083167,2.257166
118,0.875083,2.369833
119,1.05775,2.491833
120,1.149083,4.091541
121,1.153042,4.102249
122,1.971125,3.035916
123,1.682375,2.507208
124,1.172292,2.324708
125,1.073583,2.260125
126,1.114333,2.193375
127,0.889209,2.265374
128,1.162125,2.133624
129,0.935375,2.266999
130,1.09775,2.166875
131,0.900083,2.355916
132,1.20625,2.160999
133,1.019625,2.222791
134,0.915167,3.592166
135,1.227916,3.394625
136,1.931584,2.398124
137,1.318833,2.145666
