frame,cpu_ms,gpu_ms
0,1.834792,4.061875
1,2.027625,4.127499
2,1.653625,4.356874
3,1.737208,5.183625
4,2.101542,5.211874
5,1.966125,5.233124
6,2.6315,4.320999
7,2.151,3.730624
8,2.08354,3.37725
9,2.130084,3.726416
10,1.649125,4.754458
11,1.599375,4.949291
12,2.161083,4.9
13,2.697917,4.275583
14,1.693125,4.701249
15,1.959916,4.297041
16,2.078542,4.285041
17,2.048708,4.248833
18,1.6345,4.127708
19,2.010125,5.149166
20,2.026708,5.079624
21,1.934375,4.966333
22,2.637625,4.693874
23,2.07925,4.328874
24,2.043458,4.325333
25,2.127792,4.309458
26,1.653708,4.235625
27,2.01375,4.955333
28,2.052083,4.821958
29,2.721209,4.208375
30,1.801208,4.467041
31,1.890167,4.280791
32,2.054166,4.242958
33,1.975125,4.36
34,1.688375,4.148166
35,2.069125,3.754583
36,2.013834,4.929666
37,1.710375,5.290749
38,1.93475,4.899041
39,2.677458,3.968166
40,2.051292,4.092791
41,1.740208,4.445625
42,1.700167,4.700124
43,2.047165,5.763416
44,2.108375,5.719583
45,2.130834,5.324333
46,2.960583,3.886125
47,2.07525,3.375416
48,1.911375,3.478375
49,1.489792,4.212499
50,1.788458,4.432083
51,1.889458,4.435458
52,2.040541,5.607499
53,1.940208,5.581208
54,2.061042,4.933291
55,3.022958,3.73825
56,1.849209,4.064166
57,1.673625,4.245041
58,2.00575,4.156708
59,1.741,4.069874
60,2.114916,4.958041
61,1.655417,5.47025
62,2.70875,4.349041
63,2.225375,4.025875
64,2.102542,4.026333
65,1.510208,4.610999
66,1.831542,4.405249
67,2.083666,4.045125
68,2.174875,5.371666
69,1.685584,5.612791
70,2.0465,5.049375
71,3.081708,3.936333
72,1.993167,3.774874
73,1.577791,4.079916
74,2.018917,3.895333
75,1.891417,3.72475
76,1.885791,5.397166
77,1.730125,5.551166
78,1.726417,5.685791
79,3.36475,4.34475
80,2.148375,4.278416
81,1.530583,4.528416
82,2.073084,3.950791
83,2.075915,3.760458
84,2.042125,4.825499
85,1.623292,5.191833
86,1.937042,5.006375
87,2.968541,3.866708
88,1.863709,4.302375
89,1.691208,4.668916
90,1.938833,4.354125
91,2.051499,4.311583
92,2.090291,4.211791
93,1.836167,5.234249
94,1.854,5.082875
95,2.351791,4.459541
96,2.409792,4.411583
97,1.768333,4.462416
98,2.04875,4.263666
99,2.034125,4.249999
100,2.010542,4.55025
101,1.750292,5.464875
102,1.970333,5.370249
103,2.340792,4.72025
104,2.569291,4.275
105,2.132417,3.97025
106,1.790083,3.954333
107,2.163834,4.202458
108,1.857583,4.435458
109,1.688083,5.407291
110,2.077542,5.445291
111,2.363833,5.072916
112,2.489959,4.663624
113,1.955916,4.19925
114,2.074959,3.710541
115,2.220041,3.3965
116,1.790459,4.882208
117,1.664291,5.383833
118,1.841125,5.562083
119,3.238542,4.371874
120,1.686125,4.579
121,2.066666,4.051541
122,2.023041,3.955583
123,1.917042,4.222
124,1.773375,4.417749
125,1.784125,5.40975
126,2.031958,5.318833
127,2.059292,5.297708
128,2.737625,4.348249
129,2.179333,3.873124
130,2.145417,3.791541
131,1.796917,4.333
132,1.670625,4.277499
133,2.054208,4.977416
134,2.116292,4.915708
135,2.871,3.909875
136,1.427375,4.647374
137,2.024916,4.280458
138,2.073167,4.253124
139,1.941417,4.111999
140,1.654916,4.125166
141,2.05275,3.638291
142,2.123334,4.655875
143,1.629875,5.368791
144,1.992333,5.023041
145,2.789792,3.827208
146,2.108958,3.951375
147,1.751208,4.339833
148,1.614417,4.627333
149,2.064792,5.889666
150,2.025125,5.919791
151,2.1175,5.376958
152,3.1965,3.762625
153,2.013958,3.564625
154,1.837583,3.652374
155,1.50375,4.059708
156,2.011791,4.22075
157,1.866708,4.343083
158,2.018667,5.559374
159,1.923375,5.492541
160,2.174375,4.797333
161,2.959375,3.839625
162,1.797125,4.146916
163,1.482375,4.654583
164,1.984792,4.258791
165,2.063124,4.1395
166,2.061916,5.451416
167,1.726709,5.6585
168,2.018125,5.127624
169,3.16375,4.023374
170,1.832791,4.290874
171,1.552667,4.738499
172,2.089875,4.329083
173,2.080582,4.200124
174,2.041709,5.18075
175,1.735833,5.192624
176,2.179667,4.881249
177,3.170791,3.855624
178,1.505417,4.381625
179,1.65425,4.795333
180,2.110917,4.481583
181,2.04975,5.95425
182,2.039874,5.790124
183,1.892833,5.462249
184,3.427667,3.254291
185,2.140666,3.476791
186,1.545792,4.182541
187,1.574292,4.713875
188,2.057083,4.512666
189,2.095625,4.646125
190,1.998083,5.730333
191,1.914917,5.3625
192,2.281417,5.03525
193,2.908541,4.257791
194,1.568542,4.53975
195,2.009332,4.493291
196,2.101042,4.501375
197,2.048042,4.744375
198,1.807541,5.729666
199,2.063834,5.440833
200,2.297791,5.146916
201,2.769917,4.454374
202,1.82,4.710624
203,2.007708,4.335
204,2.181959,4.288
