frame,cpu_ms,gpu_ms
0,33.316417,63.529583
1,33.534,63.068708
2,33.833375,62.665833
3,32.811791,61.847708
4,33.276375,61.419
5,32.397416,61.599916
6,32.3295,61.629749
7,31.95425,61.123083
8,32.671084,61.361166
9,31.905083,60.479666
10,32.098625,60.454583
11,32.110957,60.608125
12,31.432542,60.229291
13,31.736208,60.3185
14,31.938292,61.513875
15,31.3155,61.767874
16,32.45225,61.630625
17,31.987667,61.408624
18,32.736041,60.711583
19,32.047292,60.014125
20,32.522125,61.4205
21,31.257,63.740208
22,31.787833,64.572833
23,32.876584,63.044916
24,34.47425,61.852916
25,33.222833,60.54075
26,32.869,60.818624
27,31.956333,62.071499
28,31.806917,62.016208
29,32.19475,61.86725
30,32.984583,62.460833
31,32.113959,62.337583
32,33.101166,64.036291
33,32.338292,65.239083
34,33.034083,64.360375
35,34.034167,62.330375
36,34.717417,63.061874
37,32.630583,63.471833
38,32.724249,63.442624
39,33.565208,64.057416
40,33.145834,63.867791
41,33.227791,63.102166
42,33.584292,63.150624
43,33.084,63.118749
44,32.881708,63.31875
45,33.499042,63.528375
46,32.722707,65.208166
47,33.49375,64.809083
48,33.366459,63.005291
49,34.737958,62.742749
50,33.084249,62.63
51,33.101958,62.114624
52,32.634667,62.783166
53,33.125667,62.747124
54,32.106,62.240458
55,33.85225,61.701958
56,32.314,60.472124
57,32.957791,61.650375
58,32.015167,63.280249
59,31.502,62.817416
60,33.07725,59.153833
61,33.144917,61.363
62,32.495375,61.720208
63,30.099625,60.437375
64,33.830958,61.761208
65,30.39475,60.996624
66,32.8245,60.850249
67,31.696667,56.931125
68,37.129541,60.527874
69,27.347625,60.991708
70,32.330209,60.137666
71,31.276791,61.51425
72,32.668166,62.057458
73,30.44225,61.560999
74,34.02875,62.163791
75,31.359042,61.15075
76,33.203125,60.135875
77,32.062333,60.566499
78,32.360292,60.608875
79,31.125333,60.4685
80,32.706916,60.079083
81,31.44275,59.927916
82,32.099041,61.477125
83,31.163875,63.542041
84,32.185917,63.063041
85,32.622,62.433833
86,33.876167,61.401874
87,31.971166,58.476041
88,33.367874,59.567125
89,30.774959,58.106875
90,31.052375,58.610124
91,31.438708,60.141958
92,29.811042,60.085041
93,31.8515,57.89075
94,31.608083,56.544749
95,31.394167,58.686624
96,29.30375,58.476125
97,30.295083,56.666583
98,31.528583,57.936291
99,30.733625,59.452708
100,29.058709,56.669666
101,32.048,59.171249
102,30.708416,59.651791
103,29.353875,56.8625
104,32.915374,57.535041
105,29.73825,59.012791
106,30.282792,57.432916
107,30.511125,57.552125
108,31.627792,58.281416
109,29.020083,55.549249
110,31.902667,57.176125
111,29.552375,60.523333
112,29.025291,58.550333
113,31.080875,57.996625
114,32.073749,61.108874
115,29.398792,61.327708
116,31.496,62.024833
117,32.645,60.967125
118,31.838458,60.762875
119,33.184209,61.405291
120,30.649166,61.037
121,33.02425,60.525166
