frame,cpu_ms,gpu_ms
0,28.062208,55.967833
1,29.456792,56.498375
2,29.140542,56.963374
3,29.941666,57.159874
4,29.882417,57.056583
5,30.175667,58.667416
6,29.922625,60.423291
7,30.195875,58.611708
8,31.527416,58.205625
9,31.903667,58.235874
10,29.768208,58.045
11,31.338834,58.970624
12,29.975708,57.341125
13,31.416417,56.663749
14,31.031041,57.724124
15,29.421,58.042749
16,30.383792,57.170625
17,30.974208,56.311541
18,30.820084,55.458625
19,29.978208,55.10425
20,29.641792,55.410375
21,29.189333,55.980666
22,29.089167,55.434333
23,29.699833,56.675875
24,29.547708,55.265375
25,30.042459,55.347625
26,29.726541,54.872333
27,29.517084,56.424708
28,29.2355,55.601666
29,33.309666,55.456999
30,26.464792,55.361375
31,28.797125,51.988625
32,34.872833,58.186874
33,23.327375,57.825125
34,30.327417,59.645875
35,30.966042,62.736375
36,29.874708,62.807374
37,32.937458,60.709541
38,32.522167,58.477666
39,33.115667,57.418291
40,30.521708,57.561041
41,30.850292,57.954291
42,29.517458,58.595499
43,31.098292,59.1215
44,30.119,56.724124
45,31.61175,56.61525
46,30.754125,57.5545
47,29.308458,58.645333
48,30.145333,58.62475
49,30.368167,57.960874
50,31.512417,57.574583
51,30.180833,58.012749
52,30.921958,57.784541
53,29.618917,58.117999
54,31.821417,60.251125
55,29.705083,58.294375
56,32.148916,59.207958
57,31.315541,57.478666
58,32.062834,57.354541
59,30.084333,57.305458
60,29.967292,58.875291
61,30.309416,58.995625
62,30.455125,58.93225
63,32.050167,59.710125
64,30.58325,59.02575
65,31.599917,56.584833
66,34.294708,59.621041
67,28.284333,59.945125
68,30.983292,60.200666
69,31.68425,58.729291
70,31.872875,58.604333
71,31.677708,58.294666
72,30.412875,54.617249
73,31.234459,58.53725
74,30.194083,52.873041
75,34.57125,56.211708
76,26.886167,58.281749
77,29.343958,58.873375
78,29.75775,57.646125
79,31.646417,58.025708
80,30.593083,58.067166
81,30.333042,57.304041
82,30.90575,57.073874
83,30.480916,56.997625
84,30.038,57.705749
85,30.79925,58.832374
86,29.730334,58.54075
87,31.29125,57.917875
88,30.745833,58.16925
89,31.461708,58.630499
90,29.83825,58.292958
91,31.560292,57.579666
92,30.020917,57.993249
93,31.544458,60.046583
94,29.119917,55.628999
95,34.683666,58.107041
96,28.878417,58.016583
97,30.106875,57.947
98,31.136125,58.368999
99,30.362125,60.037458
100,30.920042,58.770125
101,31.127458,57.807
102,32.252208,58.387249
103,29.672125,58.317499
104,31.153834,57.661124
105,30.258791,57.27225
106,31.1375,58.342083
107,29.48925,58.589791
108,31.080292,59.116833
109,30.555375,58.351583
110,31.295333,57.57325
111,30.933959,57.156958
112,30.469333,58.630833
113,30.078542,58.116208
114,30.675666,58.094999
115,31.611584,58.393624
116,30.3205,57.395874
117,31.38375,57.763083
118,30.057125,57.997916
119,30.300333,58.674875
120,30.57075,57.913333
121,30.970625,58.421541
122,30.794,59.835124
123,31.093167,58.43175
124,30.774208,57.067458
125,32.170125,58.500208
126,29.793292,59.18525
127,30.369458,58.630083
128,31.610542,58.705541
129,30.600541,57.471666
130,31.155834,56.824208
131,30.339125,57.530625
132,30.246625,58.067
133,29.919,57.937541
134,31.154125,59.289416
135,30.321416,57.123166
136,30.987292,56.441208
137,31.658625,57.082624
138,28.954875,58.471624
139,30.703625,59.058791
140,29.396083,57.179291
141,32.107999,59.432708
142,30.509542,60.215624
143,30.110917,58.562375
144,32.466082,58.910916
145,31.021458,58.032958
146,30.702792,56.82725
147,31.367292,59.168666
148,29.829458,58.320208
149,30.137625,59.750624
150,32.038916,59.813583
151,29.535333,56.864624
152,33.494917,58.0575
153,29.750958,58.377958
154,30.103333,57.752375
155,30.680459,57.736124
156,30.74075,57.499708
157,30.126958,57.504458
158,30.933,58.092791
159,29.936917,55.673333
160,30.996458,57.234499
161,30.36675,56.610333
162,29.146708,54.021583
163,33.886292,57.818999
164,26.162583,56.169499
165,30.597042,57.923999
166,31.005375,58.429083
167,29.458333,55.880749
168,31.468667,56.388833
169,29.979875,57.662875
170,29.033167,57.029666
171,30.647041,57.538416
172,30.309875,56.115999
173,29.837,56.286666
174,30.7185,57.101416
175,28.845917,56.264124
176,30.766667,55.897125
177,29.440041,56.637958
178,30.03325,57.335541
179,29.086209,55.2245
180,31.552875,56.464333
181,29.110416,55.347166
182,30.059125,56.480291
183,29.722334,55.715458
184,28.930833,54.886624
185,30.5325,56.095708
186,28.696083,56.077333
187,29.534167,56.796416
188,29.581958,55.551916
189,30.00225,55.262874
190,29.9895,55.04825
191,29.329209,56.967833
192,29.064083,56.656291
193,29.409833,56.198125
194,30.924292,56.119499
195,29.57975,57.446416
196,30.727167,57.261833
197,28.895458,55.022625
198,31.72775,54.918583
199,28.460333,53.181999
200,29.956542,51.858125
201,30.195542,53.775208
202,26.800791,53.315249
203,28.215292,52.697083
204,29.095917,53.080333
205,27.527208,53.313125
206,28.130792,52.998
207,28.33025,52.645666
208,28.333916,53.026624
209,27.786209,53.855916
210,28.013458,53.928291
211,28.601042,53.8665
212,28.846458,53.542
213,28.467542,53.56775
214,28.711458,52.53125
215,28.605667,52.404374
216,28.253041,53.494916
217,27.985417,55.17625
218,28.151708,53.868916
219,28.634334,53.097874
220,29.99625,51.580499
221,28.740458,52.699083
222,27.731,53.957458
223,28.878292,53.863666
224,26.86225,51.98975
225,29.237708,52.631291
226,27.57575,52.863791
227,28.579917,53.165625
228,27.554791,52.208499
229,28.664667,53.055166
230,27.976708,53.847125
231,27.584834,53.773249
232,28.711625,52.295999
233,28.738958,52.908458
234,28.295625,53.341374
235,27.43825,53.546
236,28.59325,52.501916
237,28.210458,52.76325
238,28.417625,51.672999
239,30.887292,53.14025
240,25.022583,52.979125
241,28.096167,53.172166
242,28.201083,52.674666
243,28.009459,52.129375
244,29.049208,52.083041
245,26.663458,52.667541
