frame,cpu_ms,gpu_ms
0,23.708167,67.497375
1,23.908333,67.183208
2,24.142500,66.960041
3,23.493209,67.460375
4,23.807916,67.858416
5,23.979709,65.404416
6,23.922041,66.407750
7,24.238459,65.796999
8,22.664166,67.631624
9,24.045375,67.633416
10,23.913500,67.635999
11,24.061167,67.722375
12,24.000000,67.499958
13,24.013083,67.234374
14,23.952709,67.293375
15,23.923166,67.383624
16,23.909375,67.364666
17,23.989042,67.277041
18,23.865875,66.868916
19,23.890917,67.376750
20,23.981708,66.783833
21,23.883125,67.705458
22,24.000500,67.589999
23,24.010333,66.958583
24,24.002875,67.191791
25,23.927584,67.270958
26,23.928708,67.150291
27,23.854375,67.335875
28,23.884417,67.407666
29,24.021541,67.309291
30,23.879584,67.394874
31,24.009541,67.122000
32,23.840500,67.109125
33,23.823750,67.129541
34,23.953084,67.092208
35,23.872333,67.073666
36,23.811208,66.756833
37,23.798209,67.067750
38,23.853708,66.744041
39,23.701375,66.769583
40,23.776458,66.467499
41,23.911792,66.165166
42,23.587833,63.877041
43,23.721792,65.574124
44,23.904875,65.185250
45,22.387458,68.291458
46,24.042084,67.654874
47,23.962750,67.598874
48,23.928291,67.735125
49,24.130709,67.199583
50,23.866250,67.580458
51,23.927333,67.715666
52,24.033625,67.774375
53,24.003917,67.110166
54,24.003500,67.122541
55,24.019875,67.105125
56,23.891000,67.142000
57,23.909083,67.047333
58,23.681417,67.317374
59,24.002041,67.240249
60,23.853959,67.371624
61,23.879083,67.662583
62,24.005458,67.065125
63,23.857125,67.397583
64,24.062959,67.024416
65,23.797458,65.863208
66,23.978292,65.577166
67,23.785916,65.477291
68,22.645750,67.240500
69,23.879334,67.200624
70,23.766791,67.082875
71,23.923250,67.180541
72,23.770000,66.723708
73,23.761542,66.882291
74,23.871917,66.572083
75,23.729583,66.663208
76,23.778375,66.567208
77,23.516375,67.063875
78,23.827167,66.778499
79,23.744041,68.037500
80,23.976334,67.413416
81,23.903208,69.833041
82,24.740375,69.096624
83,24.451708,69.827499
84,24.479417,62.924375
85,24.698583,71.770666
86,24.616750,72.375625
87,24.854917,70.478625
88,24.614625,69.550666
89,25.009083,66.985749
90,24.887209,68.162500
91,23.366125,65.970624
92,24.737458,66.582833
93,24.384875,67.724416
94,22.961000,68.456166
95,24.595958,68.519750
96,24.229917,68.215916
97,24.242792,68.340833
98,24.052041,68.258666
99,24.279292,69.903624
100,24.473750,69.547250
101,24.785417,67.783708
102,24.888500,68.703124
103,25.218875,67.889624
104,23.207208,69.567375
105,24.576500,69.638250
106,24.988500,69.532625
107,24.545708,69.234083
108,24.460625,69.354875
109,24.507250,69.144791
110,24.410667,69.472083
111,24.380417,69.491624
112,24.370500,69.281541
113,24.497625,68.915000
114,24.432000,68.641083
115,24.223541,68.715375
116,24.166459,68.619750
117,24.241208,68.184791
118,24.220958,68.599208
119,24.033000,68.418000
120,24.240792,67.998458
121,24.199750,67.293374
122,24.153208,67.459625
123,23.854459,66.488624
124,24.155833,67.442041
125,23.794458,65.011416
126,24.098250,65.599874
127,25.403709,63.559499
128,21.254541,66.571083
129,23.551709,67.059291
130,23.998583,66.880208
131,23.617458,67.380000
132,23.790667,67.149625
133,23.905667,67.173208
134,23.913250,66.951291
135,23.760041,67.248500
136,23.884084,67.110375
137,23.627583,67.600250
138,24.000208,67.641624
139,23.943375,65.780791
140,24.021792,67.760708
141,23.899125,68.089958
142,23.898750,70.230083
143,23.994917,72.737166
144,24.597416,74.118833
145,24.784042,75.332291
146,25.659417,75.597250
147,25.707416,75.296916
148,25.792084,74.930874
149,25.696458,74.142500
150,25.376458,73.234916
151,25.679917,71.205999
152,25.160208,70.260249
153,24.921834,69.961874
154,24.876500,69.374874
155,24.384208,69.417541
156,24.656500,69.413458
157,24.471292,70.275500
158,24.812500,69.899541
159,24.669250,70.108874
160,24.848041,69.527916
161,24.625625,69.747874
162,24.564084,68.893708
163,24.488500,68.714208
164,24.547250,68.126500
165,23.989541,67.991499
166,24.325709,67.758291
167,23.768125,67.934666
168,23.975583,66.482125
169,23.932250,66.325083
170,24.010667,66.004333
171,22.513500,67.612249
172,23.860625,67.313625
173,23.880166,67.095499
174,23.711750,67.170750
175,23.714125,67.122875
176,23.662667,67.379749
177,23.781000,67.707875
178,23.752500,67.780458
179,23.925292,67.735375
180,23.898458,68.084875
181,24.111958,68.094041
182,23.915375,66.164291
183,24.193417,66.811125
184,24.055917,66.394999
185,22.804791,68.488374
186,24.095292,68.432666
187,24.048792,68.442041
188,24.232541,67.994041
189,24.173250,68.170250
190,24.034459,68.243666
191,23.983416,68.075749
192,24.168334,67.403624
193,23.974416,67.757499
194,23.932709,67.879541
195,23.917583,67.872875
196,23.949542,67.778958
197,23.901666,67.807249
198,23.945209,65.322499
199,23.963208,66.008708
200,23.819083,65.507124
201,22.742542,66.759624
202,23.436875,67.097833
203,23.855958,66.826499
204,23.424334,66.970791
205,23.799750,67.080749
206,23.563083,67.407708
207,23.816667,67.387375
208,23.668125,67.656000
209,23.940541,67.204124
210,23.739084,64.682333
211,23.885375,65.862624
212,23.686875,65.368999
213,22.276875,67.369499
214,23.757416,67.441124
215,23.767459,67.063875
216,23.888666,67.225374
217,23.670334,67.086125
218,23.676208,67.493750
219,23.756208,67.528125
220,23.916500,67.468499
221,23.871042,67.423749
222,23.736458,68.542500
223,23.931167,69.145624
224,24.021125,69.561208
225,24.441833,69.892125
226,24.654709,70.545374
227,24.885625,69.697916
228,24.627083,72.136124
229,25.101000,72.536958
230,25.319417,74.413749
231,25.567666,75.260499
232,25.946459,76.739583
233,27.099500,90.343958
234,28.699250,97.370583
235,31.110291,105.990875
236,33.321458,112.557874
237,37.532500,113.944708
238,39.644625,114.644041
239,39.284833,129.556249
240,39.183625,156.248916
241,42.688583,175.851208
242,52.833959,168.462874
243,64.830250,136.342249
244,62.051833,110.079541
245,46.163375,94.998083
246,37.062625,83.859000
247,32.668250,77.995000
248,29.150167,73.134833
249,27.291666,72.173999
250,26.276542,70.373916
251,25.269458,68.909374
252,24.558709,67.814833
253,24.442791,67.000708
254,23.954667,66.252500
255,23.549333,66.211916
256,23.654834,65.863750
257,23.289125,65.377833
258,23.194041,65.590374
259,23.272792,65.085416
260,23.210542,65.517624
261,23.065500,65.688000
262,22.989750,66.376875
263,23.412458,65.895875
264,23.392250,66.101875
265,23.578875,68.476125
266,23.515958,69.685083
267,23.888500,69.948958
268,24.324584,69.614749
269,24.586625,70.164999
270,24.900416,69.932249
271,24.630834,70.125999
272,24.810666,70.165249
273,24.789209,70.424708
274,24.790083,70.084750
275,24.837083,69.812916
276,24.880917,69.340374
277,24.542042,69.619416
278,24.540583,69.493875
279,24.608375,68.834000
280,24.683875,66.492500
281,24.551500,66.548375
282,24.328875,66.515041
283,22.687042,67.742708
284,24.258375,67.304666
285,23.934375,67.340375
286,23.877583,67.268541
287,23.841458,67.231375
288,23.755000,68.273833
289,24.028834,67.621583
290,23.807958,67.453541
291,23.938833,67.274999
292,23.956584,66.784124
293,23.714208,67.555499
294,23.862667,67.698041
295,23.885416,67.791749
296,23.781334,70.448041
297,24.146875,70.499249
298,24.174333,68.991625
299,24.217458,69.145916
300,24.410084,68.993624
301,24.364875,69.158833
302,24.432250,69.042249
303,24.524666,68.815874
304,24.354667,68.926125
305,24.309500,68.549500
