frame,cpu_ms,gpu_ms
0,0.952917,2.177499
1,0.974916,2.264583
2,1.06575,1.99525
3,1.007125,1.780499
4,1.294167,2.162124
5,0.673417,3.744041
6,1.123291,3.688999
7,1.92575,2.320083
8,1.520334,1.562291
9,1.22925,1.828375
10,0.926083,1.700875
11,0.826208,1.899374
12,1.181792,1.79725
13,1.010332,1.6995
14,0.650917,2.026875
15,1.003582,1.927374
16,0.839542,1.997708
17,1.103333,1.673458
18,0.977917,1.631041
19,0.888458,1.417041
20,1.433417,1.143666
21,1.285375,2.267
22,2.086374,1.132083
23,1.543458,1.116083
24,1.085709,1.149
25,1.014875,1.127749
26,0.944958,1.431833
27,0.699667,1.640249
28,0.6885,2.000125
29,0.936583,2.014875
30,0.932708,1.788458
31,0.973,1.471124
32,1.384292,1.178833
33,1.149917,1.113499
34,1.03379,1.4535
35,0.69325,3.470333
36,0.716,3.743916
37,0.950542,3.627666
38,2.619833,1.874833
39,1.030542,2.223249
40,0.971458,2.404
41,1.206125,1.995083
42,1.308209,1.586833
43,1.00875,1.714124
44,0.79375,1.946875
45,1.039291,1.9605
46,1.025959,1.9115
47,0.889541,1.961791
48,0.99325,2.238875
49,0.929917,2.232125
50,0.953583,2.474499
51,1.159375,2.012583
52,0.835584,2.496124
53,1.638041,1.654416
54,0.673042,1.884208
55,0.89375,1.910624
56,0.994125,1.95375
57,1.002375,2.006
58,0.884208,3.23575
59,0.929292,3.542625
60,0.992,3.32825
61,2.499083,1.834625
62,1.074167,2.171375
63,1.073625,1.856875
64,0.916958,2.161125
65,1.006791,2.181499
66,1.1515,3.292916
67,1.211292,3.158499
68,1.643125,1.716749
69,1.479916,1.696708
70,0.910792,2.141458
71,0.913958,2.16825
72,1.038917,2.011874
73,0.965708,2.043583
74,1.027584,1.974374
75,0.957083,2.013249
76,0.984708,1.859124
77,0.92875,2.010999
78,0.97525,1.917999
79,0.850584,2.131249
80,1.040666,1.599499
81,0.934,2.042708
82,0.891709,2.373583
83,1.185708,2.199666
84,1.718167,1.204625
85,0.816958,1.619958
86,0.602208,2.005625
87,0.761042,2.181708
88,1.114042,1.871
89,0.9975,3.097333
90,0.978916,3.074125
91,0.822334,3.24475
92,2.218166,1.9665
93,1.116542,1.93675
94,0.955083,1.917624
95,0.928834,1.934458
96,0.909583,1.93575
97,0.781708,2.178166
98,0.982667,3.406958
99,0.837125,3.426749
100,1.875375,2.082625
101,1.462542,1.93475
102,0.944,1.948499
103,0.922875,1.9575
104,0.800041,2.106291
105,0.938209,2.10625
106,0.896583,2.132166
107,0.956208,2.170249
108,1.019125,2.273874
109,0.893875,2.400791
110,0.953584,2.446874
111,1.244708,2.124416
112,1.212375,2.096208
113,0.846583,2.405208
114,0.889542,2.388041
115,2.153083,1.073999
116,0.862084,1.343458
117,0.698791,1.577791
118,0.698292,1.794708
119,1.023042,1.7255
120,0.669208,3.305625
121,1.026332,3.358833
122,1.002917,3.283875
123,2.308792,1.649874
124,0.965833,1.900125
125,0.953875,1.939833
126,1.019582,1.86175
127,1.06525,1.758374
128,0.7675,2.124624
129,1.110167,3.187458
130,1.107625,3.195958
131,1.701875,2.111249
132,1.332542,1.986499
133,0.85,2.049958
134,1.006291,1.972791
135,0.895042,2.06075
136,0.872542,2.141166
137,1.015582,1.948249
138,0.874375,1.937541
139,0.9475,2.037666
140,1.0165,1.987374
141,0.785333,2.151958
